outer_fold,tree_number,tree_num_leaves,stump_tree,leaf_index,leaf_count,leaf_value,stored_leaf_sum_hessian,stored_leaf_hessian_is_missing,stored_leaf_hessian_is_nonfinite,stored_leaf_hessian_is_negative,stored_leaf_hessian_is_zero,stored_leaf_hessian_is_positive
0,50,28,False,9,182,-0.00222502106297037,36.38411453459412,False,False,False,False,True
0,50,28,False,19,40,0.0043845446988728855,5.104166664183139,False,False,False,False,True
0,51,31,False,0,228,-0.0015679566478568547,59.31249979464337,False,False,False,False,True
0,51,31,False,12,79,-0.007235788294935006,12.162760175298898,False,False,False,False,True
0,51,31,False,8,25,0.006322620126977161,7.019531249534341,False,False,False,False,True
0,51,31,False,25,33,0.0008456484368478549,17.01953124953434,False,False,False,False,True
0,51,31,False,7,95,0.0011190968493002597,23.18880207883194,False,False,False,False,True
0,51,31,False,26,53,0.004548611651816729,24.05208333209157,False,False,False,False,True
0,51,31,False,17,27,-0.0038388263303578145,6.0390624990686765,False,False,False,False,True
0,51,31,False,2,187,0.004920186305974581,50.058593748603016,False,False,False,False,True
0,51,31,False,21,96,0.001234825543129639,26.045572915580124,False,False,False,False,True
0,51,31,False,9,153,0.0018130297025204724,42.182291662320495,False,False,False,False,True
0,51,31,False,24,94,-0.0013134556121755696,29.078124958556145,False,False,False,False,True
0,51,31,False,4,42,0.0007605067608171029,16.013020833022892,False,False,False,False,True
0,51,31,False,19,46,0.005824916682347299,23.03255208255723,False,False,False,False,True
0,51,31,False,18,87,0.006840251249626196,18.11067708069459,False,False,False,False,True
0,51,31,False,29,21,0.011316824070882314,5.026041666045784,False,False,False,False,True
0,51,31,False,1,49,0.0009009102721517172,11.143229163251819,False,False,False,False,True
0,51,31,False,20,35,-0.005784300309736604,10.045572875998912,False,False,False,False,True
0,51,31,False,11,17,0.006150275858250299,11.01953124953434,False,False,False,False,True
0,51,31,False,23,27,0.0005094159387596724,11.052083332091568,False,False,False,False,True
0,51,31,False,10,217,-0.003169122101774194,55.46223929524422,False,False,False,False,True
0,51,31,False,14,32,-0.010378678512407681,7.110676843207329,False,False,False,False,True
0,51,31,False,13,58,0.0016707562964426213,16.065104165114466,False,False,False,False,True
0,51,31,False,28,66,-0.002852616388686892,9.0846354146488,False,False,False,False,True
0,51,31,False,3,14,-0.009439181993016982,7.065103927627204,False,False,False,False,True
0,51,31,False,30,58,-0.01356043556091319,5.292968545109034,False,False,False,False,True
0,51,31,False,16,187,-0.0028914228973488123,9.859374979510902,False,False,False,False,True
0,51,31,False,27,141,-0.007385094589428729,22.501301596406847,False,False,False,False,True
0,51,31,False,5,49,-0.0027155678180471148,15.130208290647714,False,False,False,False,True
0,51,31,False,15,86,-0.008007458022841913,26.338540946133435,False,False,False,False,True
0,51,31,False,6,103,-9.760196961855962e-06,29.201822911854833,False,False,False,False,True
0,51,31,False,22,119,-0.004691656224477448,12.286458286922423,False,False,False,False,True
0,52,26,False,0,21,0.0013729372151309526,17.013020833022892,False,False,False,False,True
0,52,26,False,12,35,0.006257933982102103,23.013020833022892,False,False,False,False,True
0,52,26,False,23,57,0.0032587596072630037,12.058593748603014,False,False,False,False,True
0,52,26,False,22,50,0.0070050895512309775,10.045572915580122,False,False,False,False,True
0,52,26,False,25,35,0.01051427311656295,5.006510416511445,False,False,False,False,True
0,52,26,False,2,46,-0.0013572641441687793,25.039062459487468,False,False,False,False,True
0,52,26,False,19,137,0.0015648344238535575,46.162760412786156,False,False,False,False,True
0,52,26,False,6,26,-0.012156510895628136,6.078124760650097,False,False,False,False,True
0,52,26,False,7,85,-0.0020949799470497544,30.097656128928065,False,False,False,False,True
0,52,26,False,4,277,0.004002983948931013,59.30598957603797,False,False,False,False,True
0,52,26,False,18,21,0.01062290283843337,5.026041666045784,False,False,False,False,True
0,52,26,False,5,178,-0.0015925024947867146,41.26692699780688,False,False,False,False,True
0,52,26,False,10,298,0.0021823519315819105,78.22786457790062,False,False,False,False,True
0,52,26,False,1,29,0.004213965690093232,9.06510416511446,False,False,False,False,True
0,52,26,False,11,344,-0.0020244440041675364,93.69010379398242,False,False,False,False,True
0,52,26,False,15,24,0.003852163001283711,9.045572915580122,False,False,False,False,True
0,52,26,False,14,33,-0.008539983386044139,7.058593550696972,False,False,False,False,True
0,52,26,False,21,63,-0.0037197651116372306,9.110677080694584,False,False,False,False,True
0,52,26,False,3,78,-0.011722412427132702,13.384114059619607,False,False,False,False,True
0,52,26,False,20,80,-0.006966437419878354,10.305989417713134,False,False,False,False,True
0,52,26,False,17,177,-0.005594713564319634,10.859374860767273,False,False,False,False,True
0,52,26,False,24,33,-0.0013684170623505076,4.071614581625908,False,False,False,False,True
0,52,26,False,8,83,-0.003199123656546706,19.253906204365194,False,False,False,False,True
0,52,26,False,16,62,-0.007934731635306266,26.234374242369086,False,False,False,False,True
0,52,26,False,9,229,-0.000989877453077469,42.50781248789281,False,False,False,False,True
0,52,26,False,13,23,-0.009615736879006364,4.0716144628822795,False,False,False,False,True
0,53,24,False,0,246,0.0028629412772480044,65.37760415766388,False,False,False,False,True
0,53,24,False,14,492,0.00013876350615550276,127.5664061177522,False,False,False,False,True
0,53,24,False,10,27,-0.005534296063404399,9.05208321334794,False,False,False,False,True
0,53,24,False,5,19,-0.008198165552177882,4.045572836417705,False,False,False,False,True
0,53,24,False,23,21,-0.011799166899373392,5.071614383719863,False,False,False,False,True
0,53,24,False,6,12,0.0006234011557272756,8.999999999999998,False,False,False,False,True
0,53,24,False,2,97,0.001488705759065981,51.078124998137355,False,False,False,False,True
0,53,24,False,15,77,0.005822789527987669,19.05208333209157,False,False,False,False,True
0,53,24,False,13,29,-0.0037408193160980764,9.071614502463488,False,False,False,False,True
0,53,24,False,8,134,0.004630239164680976,40.078124998137355,False,False,False,False,True
0,53,24,False,21,74,0.007131930266623088,26.0846354146488,False,False,False,False,True
0,53,24,False,19,31,0.000955147739614584,7.013020833022892,False,False,False,False,True
0,53,24,False,1,11,0.010271876274126568,4.006510416511445,False,False,False,False,True
0,53,24,False,4,457,-0.0009619094153333337,111.71614561835304,False,False,False,False,True
0,53,24,False,9,93,-0.0055858366235972045,21.149739461019635,False,False,False,False,True
0,53,24,False,7,39,-0.01084175243288263,8.188801762182267,False,False,False,False,True
0,53,24,False,16,70,-0.00442411158103412,19.240885252598673,False,False,False,False,True
0,53,24,False,3,235,-0.005704576726267838,32.95052029611543,False,False,False,False,True
0,53,24,False,17,29,0.00021117483186363113,6.097656247671693,False,False,False,False,True
0,53,24,False,12,183,-0.008234400873248471,23.6249993913807,False,False,False,False,True
0,53,24,False,18,62,-0.014271394987313047,5.208333130460232,False,False,False,False,True
0,53,24,False,11,29,-0.005277585272429188,4.123697874136268,False,False,False,False,True
0,53,24,False,20,47,-0.0006653367280020682,5.182291662320493,False,False,False,False,True
0,53,24,False,22,10,0.004275258712958275,3.0195312495343387,False,False,False,False,True
0,54,27,False,0,20,0.0011972597188196522,16.013020833022892,False,False,False,False,True
0,54,27,False,12,37,0.006090038382298558,23.03255208255723,False,False,False,False,True
0,54,27,False,22,56,0.0032786195980977284,13.039062499068676,False,False,False,False,True
0,54,27,False,20,41,0.005714305479641799,5.0390624990686765,False,False,False,False,True
0,54,27,False,23,44,0.009178872963507619,10.01302083302289,False,False,False,False,True
0,54,27,False,2,44,-0.0011706881434665442,24.039062459487468,False,False,False,False,True
0,54,27,False,19,140,0.0013206571913470463,47.1692708292976,False,False,False,False,True
0,54,27,False,7,16,-0.013476659932025802,4.0455727968364945,False,False,False,False,True
0,54,27,False,9,128,-0.002993069237214697,29.175781008321792,False,False,False,False,True
0,54,27,False,4,223,0.004173491611048376,50.24088541092351,False,False,False,False,True
0,54,27,False,15,19,0.01046082067608028,5.026041666045784,False,False,False,False,True
0,54,27,False,6,127,0.004861855198666649,20.17578124580905,False,False,False,False,True
0,54,27,False,10,371,0.00034625678457207444,111.33203116292134,False,False,False,False,True
0,54,27,False,1,37,-0.005998491318806761,3.1692707897163954,False,False,False,False,True
0,54,27,False,25,14,-0.001884666972220325,3.05208333209157,False,False,False,False,True
0,54,27,False,16,84,-0.011290600280056143,6.332031004596505,False,False,False,False,True
0,54,27,False,24,3,-0.01611364530741793,2.01953117037192,False,False,False,False,True
0,54,27,False,21,97,-0.006934195001268088,3.4622394931502614,False,False,False,False,True
0,54,27,False,26,43,-0.008709902413954784,4.247395669110119,False,False,False,False,True
0,54,27,False,3,97,-0.0023314015631039696,10.201822911854835,False,False,False,False,True
0,54,27,False,13,105,-0.008304717896789366,15.279947514180092,False,False,False,False,True
0,54,27,False,8,237,0.0002811481057221032,60.34505203552544,False,False,False,False,True
0,54,27,False,11,379,-0.0024150864402299748,109.9895827951841,False,False,False,False,True
0,54,27,False,5,30,-0.0067969676973795145,12.136718350928279,False,False,False,False,True
0,54,27,False,17,39,-0.012332783946780867,6.169270591810345,False,False,False,False,True
0,54,27,False,14,64,-0.006400677274735392,10.182291583158078,False,False,False,False,True
0,54,27,False,18,29,-0.0021671943789328043,12.071614581625907,False,False,False,False,True
0,55,28,False,0,27,-0.008815901227702622,2.1171874180436125,False,False,False,False,True
0,55,28,False,21,9,-0.017132942558685655,2.026041586883366,False,False,False,False,True
0,55,28,False,10,13,0.0009656687450358967,4.032552082557229,False,False,False,False,True
0,55,28,False,24,50,-0.0036945334622594398,5.1236979137174785,False,False,False,False,True
0,55,28,False,8,226,0.002102333141390405,76.21484370529652,False,False,False,False,True
0,55,28,False,12,196,-0.0010789129362113992,52.21484366571531,False,False,False,False,True
0,55,28,False,9,19,-0.0066001328171504114,7.065104006789624,False,False,False,False,True
0,55,28,False,2,39,0.007303228553028083,7.039062499068684,False,False,False,False,True
0,55,28,False,25,50,0.004233541656604991,10.03255208255723,False,False,False,False,True
0,55,28,False,19,26,0.009977129364182786,7.006510416511445,False,False,False,False,True
0,55,28,False,6,116,0.0012359828629924003,46.07161458162591,False,False,False,False,True
0,55,28,False,11,305,0.00468391704619754,83.22786457790062,False,False,False,False,True
0,55,28,False,7,102,-0.0018496312001798452,28.149739540182054,False,False,False,False,True
0,55,28,False,14,88,0.002140205302352804,28.01953124953434,False,False,False,False,True
0,55,28,False,1,25,-0.012461890119868825,8.130208013579248,False,False,False,False,True
0,55,28,False,23,45,-0.007670355627847729,3.2343749152496484,False,False,False,False,True
0,55,28,False,17,149,-0.00752613140299143,5.7096352414228,False,False,False,False,True
0,55,28,False,27,4,-0.00587527791459268,2.0195312099531293,False,False,False,False,True
0,55,28,False,22,1,-8.260592188941236e-05,1.0000000000000002,False,False,False,False,True
0,55,28,False,26,54,-0.0030413541514630036,2.188802078831941,False,False,False,False,True
0,55,28,False,3,97,-0.002305645259604049,10.201822911854835,False,False,False,False,True
0,55,28,False,15,105,-0.00821297104013132,15.279947514180092,False,False,False,False,True
0,55,28,False,5,601,-0.0017103389241787102,163.32161399768665,False,False,False,False,True
0,55,28,False,13,15,0.00476457211526308,7.013020833022892,False,False,False,False,True
0,55,28,False,4,30,-0.006721877699470897,12.136718350928279,False,False,False,False,True
0,55,28,False,18,39,-0.012196536899146331,6.169270591810345,False,False,False,False,True
0,55,28,False,16,64,-0.006329965458067257,10.182291583158078,False,False,False,False,True
0,55,28,False,20,29,-0.0021432521636656804,12.071614581625907,False,False,False,False,True
0,56,24,False,0,13,0.010074925641639875,4.006510416511445,False,False,False,False,True
0,56,24,False,8,800,0.0007895321387182034,200.90494769718498,False,False,False,False,True
0,56,24,False,9,96,-0.0035762634536378036,19.201822872273624,False,False,False,False,True
0,56,24,False,5,30,-0.010557171346644943,5.12369771581143,False,False,False,False,True
0,56,24,False,14,12,-0.0006856891960738624,4.039062499068677,False,False,False,False,True
0,56,24,False,2,48,-5.265816486158877e-05,26.065104165114462,False,False,False,False,True
0,56,24,False,21,15,0.00247074300546197,10.01302083302289,False,False,False,False,True
0,56,24,False,7,11,0.0006306255600937402,8.01302083302289,False,False,False,False,True
0,56,24,False,17,344,0.005037687361340878,100.22786457790062,False,False,False,False,True
0,56,24,False,6,15,-0.004571429852414004,6.026041586883365,False,False,False,False,True
0,56,24,False,1,13,0.004838788122467113,2.0716145816259077,False,False,False,False,True
0,56,24,False,13,289,-0.006474179346329885,38.165363961830735,False,False,False,False,True
0,56,24,False,18,37,-0.0016721424038228978,7.117187457624822,False,False,False,False,True
0,56,24,False,12,49,-0.009005846097178206,3.2473957086913288,False,False,False,False,True
0,56,24,False,23,13,-0.01128708881511173,4.065104006789625,False,False,False,False,True
0,56,24,False,22,18,-0.01548565175978507,2.0911457519978267,False,False,False,False,True
0,56,24,False,3,20,-0.009944278826837523,5.065104006789624,False,False,False,False,True
0,56,24,False,16,102,-0.003431839884589886,31.253906085621566,False,False,False,False,True
0,56,24,False,10,443,3.93591612432159e-06,87.79427077481523,False,False,False,False,True
0,56,24,False,11,60,-0.00425928377903287,25.156249798368663,False,False,False,False,True
0,56,24,False,4,15,-0.012120305427528968,6.071614344138654,False,False,False,False,True
0,56,24,False,20,26,-0.007326113517122344,5.117187338881195,False,False,False,False,True
0,56,24,False,15,35,-0.0012395207870236698,8.084635375067593,False,False,False,False,True
0,56,24,False,19,20,-0.007087788252557266,8.078124760650097,False,False,False,False,True
0,57,29,False,0,228,-0.0015198309957313143,59.31249979464337,False,False,False,False,True
0,57,29,False,13,79,-0.0069950326588866405,12.162760175298898,False,False,False,False,True
0,57,29,False,8,18,0.006519397621493481,6.006510416511449,False,False,False,False,True
0,57,29,False,24,40,0.0009290671578988687,18.03255208255723,False,False,False,False,True
0,57,29,False,7,39,0.00615588509723948,10.078124998137353,False,False,False,False,True
0,57,29,False,23,109,0.001838995960744529,37.162760412786156,False,False,False,False,True
0,57,29,False,16,27,-0.0037360282072066895,6.0390624990686765,False,False,False,False,True
0,57,29,False,2,12,0.011378718763063213,4.0,False,False,False,False,True
0,57,29,False,27,37,0.0077251987938536,4.0195312495343405,False,False,False,False,True
0,57,29,False,25,20,0.002726990135267336,4.032552082557234,False,False,False,False,True
0,57,29,False,26,46,0.006107662075139501,12.026041666045783,False,False,False,False,True
0,57,29,False,4,119,0.0009707490586157771,41.09114583116025,False,False,False,False,True
0,57,29,False,9,302,0.004509758602665493,88.20833332836628,False,False,False,False,True
0,57,29,False,5,163,-0.0006763613042838548,48.16276037320495,False,False,False,False,True
0,57,29,False,17,27,0.004961444932163331,8.006510416511444,False,False,False,False,True
0,57,29,False,1,202,-0.00023354522011940343,57.36458324547857,False,False,False,False,True
0,57,29,False,18,45,0.004237784010313774,13.091145831160246,False,False,False,False,True
0,57,29,False,11,43,-0.00677214920891638,12.11067696195096,False,False,False,False,True
0,57,29,False,19,63,-0.000879822086346041,10.045572915580122,False,False,False,False,True
0,57,29,False,10,27,-0.009742019864014882,7.110676843207329,False,False,False,False,True
0,57,29,False,15,91,-0.0011278166548431303,19.19531249534339,False,False,False,False,True
0,57,29,False,20,22,-0.006455415349534602,9.05208321334794,False,False,False,False,True
0,57,29,False,3,23,-0.009166577597155265,8.097655970603228,False,False,False,False,True
0,57,29,False,28,28,-0.011645408966541615,7.143228886183352,False,False,False,False,True
0,57,29,False,21,19,-0.004364826312482768,7.065104006789624,False,False,False,False,True
0,57,29,False,6,92,-0.005433899336675176,32.3255203505978,False,False,False,False,True
0,57,29,False,14,395,-0.0017729199752299705,57.015624896623194,False,False,False,False,True
0,57,29,False,12,184,-0.006078855793821639,13.89192682458088,False,False,False,False,True
0,57,29,False,22,24,-0.012501897659677933,5.1497393818572155,False,False,False,False,True
0,58,28,False,0,27,-0.008532293521080895,2.1171874180436125,False,False,False,False,True
0,58,28,False,24,9,-0.016819248342862383,2.026041586883366,False,False,False,False,True
0,58,28,False,8,30,0.0008425803069465166,4.065104165114461,False,False,False,False,True
0,58,28,False,27,33,-0.0035739660305318236,5.091145831160247,False,False,False,False,True
0,58,28,False,5,19,-0.005257097186050714,11.05208317376673,False,False,False,False,True
0,58,28,False,6,374,0.0013470760678699312,115.37760407850146,False,False,False,False,True
0,58,28,False,13,48,-0.004608217624446084,9.065104125533251,False,False,False,False,True
0,58,28,False,2,99,0.0011748854444221695,27.045572915580124,False,False,False,False,True
0,58,28,False,18,191,0.0046517732828617285,49.058593748603016,False,False,False,False,True
0,58,28,False,10,157,0.001767396795376341,44.182291662320495,False,False,False,False,True
0,58,28,False,21,96,-0.0013375962851425733,29.08463537506759,False,False,False,False,True
0,58,28,False,4,39,0.0007408728551013771,15.006510416511444,False,False,False,False,True
0,58,28,False,20,44,0.005434101760839232,23.03255208255723,False,False,False,False,True
0,58,28,False,19,81,0.006395726708056188,17.11067708069459,False,False,False,False,True
0,58,28,False,23,19,0.010798482884394563,5.026041666045784,False,False,False,False,True
0,58,28,False,1,29,0.004156901496620251,9.06510416511446,False,False,False,False,True
0,58,28,False,9,73,-0.008466882156723806,8.195312257856132,False,False,False,False,True
0,58,28,False,22,40,-0.002804055473207726,9.097656247671692,False,False,False,False,True
0,58,28,False,14,49,-0.0061263101978139955,11.188801880925892,False,False,False,False,True
0,58,28,False,15,302,-0.0007761091700221218,90.42317695450038,False,False,False,False,True
0,58,28,False,3,109,-0.010074871891154212,10.455728799570354,False,False,False,False,True
0,58,28,False,25,4,-0.015457203430078099,2.026041586883365,False,False,False,False,True
0,58,28,False,17,82,-0.0025097436272363393,4.358072908129542,False,False,False,False,True
0,58,28,False,26,96,-0.006538157174053333,8.527343539521096,False,False,False,False,True
0,58,28,False,7,43,-0.008952648413982467,20.221353488508612,False,False,False,False,True
0,58,28,False,12,73,-0.0030363968496262585,20.234374796506017,False,False,False,False,True
0,58,28,False,11,246,-0.004038923355039738,38.514322785660625,False,False,False,False,True
0,58,28,False,16,112,-0.00021471946002093716,26.351562412455678,False,False,False,False,True
0,59,26,False,0,228,-0.0014982416063296926,59.31249979464337,False,False,False,False,True
0,59,26,False,11,79,-0.006880027040904488,12.162760175298898,False,False,False,False,True
0,59,26,False,9,25,0.006016063335875937,7.019531249534341,False,False,False,False,True
0,59,26,False,18,33,0.0007540879048370128,17.01953124953434,False,False,False,False,True
0,59,26,False,8,39,0.006073189770257442,10.078124998137353,False,False,False,False,True
0,59,26,False,17,109,0.0018078694796003114,37.162760412786156,False,False,False,False,True
0,59,26,False,14,27,-0.0036678922010727776,6.0390624990686765,False,False,False,False,True
0,59,26,False,2,39,0.007067244701152632,7.039062499068684,False,False,False,False,True
0,59,26,False,23,50,0.004051754947600206,10.03255208255723,False,False,False,False,True
0,59,26,False,21,26,0.009641390673815023,7.006510416511445,False,False,False,False,True
0,59,26,False,5,48,0.0005438064581699218,33.026041666045785,False,False,False,False,True
0,59,26,False,10,373,0.004263001895482755,96.27343749348074,False,False,False,False,True
0,59,26,False,6,102,-0.0018338860595763058,28.149739540182054,False,False,False,False,True
0,59,26,False,15,88,0.00206423430553456,28.01953124953434,False,False,False,False,True
0,59,26,False,1,5,-0.01788037342011536,1.0260416264645744,False,False,False,False,True
0,59,26,False,22,43,-0.011241191332872016,3.1888019600883117,False,False,False,False,True
0,59,26,False,24,12,-0.0096953135278297,3.0651040463708323,False,False,False,False,True
0,59,26,False,25,126,-0.0073515831875086484,6.703124864492565,False,False,False,False,True
0,59,26,False,3,104,-0.0017219478645679816,9.195312495343389,False,False,False,False,True
0,59,26,False,13,125,-0.007933267895757101,15.299478763714431,False,False,False,False,True
0,59,26,False,7,639,-0.0017266922646194513,169.46484308177605,False,False,False,False,True
0,59,26,False,12,15,0.004680513465151932,7.013020833022892,False,False,False,False,True
0,59,26,False,4,36,-0.006141761906594625,7.104166585020724,False,False,False,False,True
0,59,26,False,20,55,-0.0012685821143253533,9.182291662320493,False,False,False,False,True
0,59,26,False,16,59,-0.006103140237412216,17.227864221669737,False,False,False,False,True
0,59,26,False,19,39,-0.010157844332687205,10.188801683019845,False,False,False,False,True
0,60,30,False,0,8,-0.014032873337910874,2.05208325292915,False,False,False,False,True
0,60,30,False,13,299,-0.0020431469560037597,69.42317671701312,False,False,False,False,True
0,60,30,False,8,18,0.006366029437750187,6.006510416511449,False,False,False,False,True
0,60,30,False,18,40,0.0008993856740521898,18.03255208255723,False,False,False,False,True
0,60,30,False,7,68,0.0016549569206715687,26.091145831160247,False,False,False,False,True
0,60,30,False,19,33,0.004922695111239361,17.013020833022892,False,False,False,False,True
0,60,30,False,14,20,0.000561826768237024,5.039062499068677,False,False,False,False,True
0,60,30,False,22,54,-0.00480720651971293,5.136718746740369,False,False,False,False,True
0,60,30,False,2,12,0.01106826359684381,4.0,False,False,False,False,True
0,60,30,False,27,37,0.007479412144260792,4.0195312495343405,False,False,False,False,True
0,60,30,False,21,20,0.0026264142796517636,4.032552082557234,False,False,False,False,True
0,60,30,False,25,46,0.005926791450756498,12.026041666045783,False,False,False,False,True
0,60,30,False,6,153,-0.0001686496036146353,55.14322916325182,False,False,False,False,True
0,60,30,False,15,25,0.005671777031399319,6.006510416511445,False,False,False,False,True
0,60,30,False,10,273,0.0019274440282692012,79.16927078971639,False,False,False,False,True
0,60,30,False,11,160,0.005590860449201787,45.14973957976326,False,False,False,False,True
0,60,30,False,1,36,-0.005622934782477074,3.1692707897163954,False,False,False,False,True
0,60,30,False,28,15,-0.001721567016945642,3.05208333209157,False,False,False,False,True
0,60,30,False,17,84,-0.010625776830602094,6.332031004596505,False,False,False,False,True
0,60,30,False,26,3,-0.01515762080705322,2.01953117037192,False,False,False,False,True
0,60,30,False,23,27,-0.008232216843031472,4.162760254461316,False,False,False,False,True
0,60,30,False,29,113,-0.006535175904592361,3.546874907799065,False,False,False,False,True
0,60,30,False,3,533,-0.0017731114385754275,144.25650975340977,False,False,False,False,True
0,60,30,False,9,91,0.0029411186091557887,17.253906243946403,False,False,False,False,True
0,60,30,False,5,32,-0.0047582961534041275,5.058593748603016,False,False,False,False,True
0,60,30,False,24,59,-0.00887947164929457,7.1041665058583,False,False,False,False,True
0,60,30,False,4,16,-0.011898737562733708,5.071614383719861,False,False,False,False,True
0,60,30,False,16,162,-0.005808664850200339,38.423176439944655,False,False,False,False,True
0,60,30,False,12,50,-0.0034492439175818545,12.136718707159163,False,False,False,False,True
0,60,30,False,20,37,0.001508570806103892,7.071614581625908,False,False,False,False,True
0,61,30,False,0,22,-0.00585072080943535,5.026041586883365,False,False,False,False,True
0,61,30,False,18,96,0.0005662065713891131,48.06510416511446,False,False,False,False,True
0,61,30,False,15,23,0.007016229463929139,8.013020833022894,False,False,False,False,True
0,61,30,False,23,16,0.001873664247666694,10.01302083302289,False,False,False,False,True
0,61,30,False,5,41,0.0009503454500404655,18.052083332091573,False,False,False,False,True
0,61,30,False,28,27,0.003884089512796828,6.019531249534338,False,False,False,False,True
0,61,30,False,14,54,0.002157438666433765,10.045572915580122,False,False,False,False,True
0,61,30,False,21,259,0.005892361576872655,64.14322916325182,False,False,False,False,True
0,61,30,False,2,103,-0.0022876008575222224,29.14322904450819,False,False,False,False,True
0,61,30,False,24,35,0.0017866634518550282,9.052083332091568,False,False,False,False,True
0,61,30,False,9,18,-0.0036180012317980855,7.026041626464574,False,False,False,False,True
0,61,30,False,16,19,-0.012080508237543369,6.052083173766732,False,False,False,False,True
0,61,30,False,3,141,0.0032433405365339244,35.17578124580905,False,False,False,False,True
0,61,30,False,22,30,0.008051257382574884,6.058593748603015,False,False,False,False,True
0,61,30,False,7,161,-0.00292112373079022,37.29296866385266,False,False,False,False,True
0,61,30,False,8,339,0.0015462788565142667,84.44270828319713,False,False,False,False,True
0,61,30,False,1,13,0.0048697485307200574,2.0716145816259077,False,False,False,False,True
0,61,30,False,17,289,-0.006180766032077008,38.165363961830735,False,False,False,False,True
0,61,30,False,20,37,-0.0015367545236203858,7.117187457624822,False,False,False,False,True
0,61,30,False,12,49,-0.008562463002420048,3.2473957086913288,False,False,False,False,True
0,61,30,False,29,13,-0.010743915647010695,4.065104006789625,False,False,False,False,True
0,61,30,False,27,18,-0.014689480381335855,2.0911457519978267,False,False,False,False,True
0,61,30,False,4,97,-0.002301696479940964,26.266926958225667,False,False,False,False,True
0,61,30,False,19,37,-0.006688281940985873,15.104166466277091,False,False,False,False,True
0,61,30,False,10,434,-0.0014453926927568556,94.7682289108634,False,False,False,False,True
0,61,30,False,11,57,0.003867678516051316,13.130208330228923,False,False,False,False,True
0,61,30,False,6,25,-0.011668308178817918,6.097656010184443,False,False,False,False,True
0,61,30,False,25,31,-0.006816033803884541,11.156249600462614,False,False,False,False,True
0,61,30,False,13,27,-0.005065216549091347,5.065104125533251,False,False,False,False,True
0,61,30,False,26,13,0.0005759856286125235,5.032552082557231,False,False,False,False,True
0,62,27,False,0,48,0.0020705155780904633,6.052083332091568,False,False,False,False,True
0,62,27,False,22,6,0.007926819515037486,3.0065104165114462,False,False,False,False,True
0,62,27,False,13,15,-0.011028321103018983,4.039062380325048,False,False,False,False,True
0,62,27,False,14,313,-0.0012007335408912038,90.3580727102235,False,False,False,False,True
0,62,27,False,5,20,-0.013816221594466311,2.078124918974935,False,False,False,False,True
0,62,27,False,6,505,0.0021939024237688782,116.62499998509884,False,False,False,False,True
0,62,27,False,7,44,-0.003968328304807158,11.117187457624821,False,False,False,False,True
0,62,27,False,2,48,-0.00010685329389536925,26.065104165114462,False,False,False,False,True
0,62,27,False,24,15,0.002372526830473919,10.01302083302289,False,False,False,False,True
0,62,27,False,10,11,0.000598547387557381,8.01302083302289,False,False,False,False,True
0,62,27,False,19,344,0.004759850864245878,100.22786457790062,False,False,False,False,True
0,62,27,False,9,15,-0.004451617600291876,6.026041586883365,False,False,False,False,True
0,62,27,False,1,252,-0.006258330376013963,37.02213479857892,False,False,False,False,True
0,62,27,False,21,36,-0.0013966404597272964,5.110677041113376,False,False,False,False,True
0,62,27,False,16,2,0.0049701660043784705,1.999999999999999,False,False,False,False,True
0,62,27,False,23,49,-0.0016237622756089807,3.221354161389172,False,False,False,False,True
0,62,27,False,12,27,-0.014479828278482109,2.104166585020719,False,False,False,False,True
0,62,27,False,25,15,-0.010603951110558127,4.084635256323963,False,False,False,False,True
0,62,27,False,26,38,-0.008488249592311184,3.2148436261340976,False,False,False,False,True
0,62,27,False,3,436,-0.0016125232255821075,108.86588496062905,False,False,False,False,True
0,62,27,False,15,14,-0.00845908086977413,5.058593629859387,False,False,False,False,True
0,62,27,False,11,14,0.007319937953202566,6.039062499068676,False,False,False,False,True
0,62,27,False,18,43,0.00014356318822168835,6.110677080694586,False,False,False,False,True
0,62,27,False,4,28,-0.005192629494283432,12.091145593672993,False,False,False,False,True
0,62,27,False,17,28,-0.010864716976970038,10.123697517905383,False,False,False,False,True
0,62,27,False,8,109,-0.001517929171888368,24.2669270769693,False,False,False,False,True
0,62,27,False,20,49,-0.007414095106118187,4.065104125533252,False,False,False,False,True
0,63,27,False,0,21,0.0012199607546714195,17.013020833022892,False,False,False,False,True
0,63,27,False,14,100,0.005502575330173511,35.07161458162591,False,False,False,False,True
0,63,27,False,24,41,0.0014725033849034058,6.03255208255723,False,False,False,False,True
0,63,27,False,23,36,0.008226367309871467,9.019531249534337,False,False,False,False,True
0,63,27,False,2,53,-0.0007360761114390472,33.05859370902181,False,False,False,False,True
0,63,27,False,22,141,0.0014628386779095297,38.162760412786156,False,False,False,False,True
0,63,27,False,6,84,-0.0027215114354078194,27.136718588415533,False,False,False,False,True
0,63,27,False,12,50,-0.010413206434434741,6.071614383719861,False,False,False,False,True
0,63,27,False,3,223,0.0038912033380293144,50.24088541092351,False,False,False,False,True
0,63,27,False,19,19,0.009861038800996107,5.026041666045784,False,False,False,False,True
0,63,27,False,5,127,0.004562278307339672,20.17578124580905,False,False,False,False,True
0,63,27,False,8,371,0.0002523572788976606,111.33203116292134,False,False,False,False,True
0,63,27,False,1,61,-0.0033763560252987445,12.149739500600843,False,False,False,False,True
0,63,27,False,15,191,0.00129447619814721,60.319010409060866,False,False,False,False,True
