model_a,model_a_display_name,model_b,model_b_display_name,subset,subset_label,metric,n_paired,model_a_value,model_b_value,difference_a_minus_b,ci_lower,ci_upper,bootstrap_ci_excludes_zero,n_bootstrap_valid,better_direction,effect_in_favor_of_a,observed_better_model,permutation_p_two_sided,permutation_p_two_sided_holm_pair_dataset,significant_permutation_holm_0.05,holm_family_size,n_extreme_permutations,n_valid_permutations,n_permutations_requested
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,measured_threshold,Measured compounds: threshold-derived,balanced_accuracy,765,0.5,0.6557572983419795,-0.1557572983419795,-0.20453161001205444,-0.10904282331466675,True,10000,higher,-0.1557572983419795,lightgbm_mse_regression,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,measured_threshold,Measured compounds: threshold-derived,cohens_kappa,765,0.0,0.42125171939477274,-0.42125171939477274,-0.5245093107223511,-0.31075673252344177,True,10000,higher,-0.42125171939477274,lightgbm_mse_regression,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,measured_threshold,Measured compounds: threshold-derived,mcc,765,,0.4733227970612821,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,measured_threshold,Measured compounds: threshold-derived,np_f1,765,,0.4590163934426229,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,measured_threshold,Measured compounds: threshold-derived,np_precision,765,,0.8,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,measured_threshold,Measured compounds: threshold-derived,np_recall,765,0.0,0.3218390804597701,-0.3218390804597701,-0.4137931168079376,-0.2298850566148758,True,10000,higher,-0.3218390804597701,lightgbm_mse_regression,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,measured_threshold,Measured compounds: threshold-derived,np_wrong_side_count,765,87.0,59.0,28.0,20.0,36.0,True,10000,lower,-28.0,lightgbm_mse_regression,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,measured_threshold,Measured compounds: threshold-derived,pr_auc_nonpenetrant,765,0.11274885433100444,0.5918670363279634,-0.479118181996959,-0.5709721788764,-0.39392033815383914,True,10000,higher,-0.479118181996959,lightgbm_mse_regression,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,lightgbm_mse_regression,LightGBM MSE,measured_threshold,Measured compounds: threshold-derived,roc_auc,765,0.4974061641745499,0.9004848608144306,-0.40307869663988066,-0.43071321994066236,-0.372122198343277,True,10000,higher,-0.40307869663988066,lightgbm_mse_regression,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_mean_regression,Dummy regression mean,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),measured_threshold,Measured compounds: threshold-derived,balanced_accuracy,765,0.5,0.6455853931441359,-0.14558539314413588,-0.1945122480392456,-0.09887093305587769,True,10000,higher,-0.14558539314413588,logbb_pred_shaker_retrained,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
