model,cluster_key,cluster_id,cluster_label,algorithmic_medoid,selected_representative,cluster_size_defined,members_defined_json,n_outer_folds,n_oof_compounds,pooled_oof_mean_abs_group_shap,fold_mean_mean_abs_group_shap,fold_sd_mean_abs_group_shap,fold_mean_normalized_group_shap,fold_sd_normalized_group_shap,pooled_oof_mean_signed_group_shap,fold_mean_cancellation_fraction,minimum_fold_mean_abs_group_shap,maximum_fold_mean_abs_group_shap,fraction_folds_positive_mean_signed,minimum_cluster_size_used_by_model,maximum_cluster_size_used_by_model,raw_importance_rank_within_model,normalized_importance_rank_within_model
custom_mtl_original,cluster_808,808,Cluster 808: ECFP_1636 (n=1),ECFP_1636,ECFP_1636,1,"[""ECFP_1636""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_807,807,Cluster 807: ECFP_1635 (n=1),ECFP_1635,ECFP_1635,1,"[""ECFP_1635""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_836,836,Cluster 836: ECFP_1661 (n=1),ECFP_1661,ECFP_1661,1,"[""ECFP_1661""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_837,837,Cluster 837: ECFP_1662 (n=1),ECFP_1662,ECFP_1662,1,"[""ECFP_1662""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_838,838,Cluster 838: ECFP_1663 (n=1),ECFP_1663,ECFP_1663,1,"[""ECFP_1663""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_839,839,Cluster 839: ECFP_1664 (n=1),ECFP_1664,ECFP_1664,1,"[""ECFP_1664""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_867,867,Cluster 867: ECFP_169 (n=1),ECFP_169,ECFP_169,1,"[""ECFP_169""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_866,866,Cluster 866: ECFP_1689 (n=1),ECFP_1689,ECFP_1689,1,"[""ECFP_1689""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_865,865,Cluster 865: ECFP_1688 (n=1),ECFP_1688,ECFP_1688,1,"[""ECFP_1688""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_864,864,Cluster 864: ECFP_1687 (n=1),ECFP_1687,ECFP_1687,1,"[""ECFP_1687""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_863,863,Cluster 863: ECFP_1686 (n=1),ECFP_1686,ECFP_1686,1,"[""ECFP_1686""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_862,862,Cluster 862: ECFP_1685 (n=1),ECFP_1685,ECFP_1685,1,"[""ECFP_1685""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_861,861,Cluster 861: ECFP_1684 (n=1),ECFP_1684,ECFP_1684,1,"[""ECFP_1684""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_859,859,Cluster 859: ECFP_1682 (n=1),ECFP_1682,ECFP_1682,1,"[""ECFP_1682""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_858,858,Cluster 858: ECFP_1681 (n=1),ECFP_1681,ECFP_1681,1,"[""ECFP_1681""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_857,857,Cluster 857: ECFP_1680 (n=1),ECFP_1680,ECFP_1680,1,"[""ECFP_1680""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_856,856,Cluster 856: ECFP_168 (n=1),ECFP_168,ECFP_168,1,"[""ECFP_168""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_855,855,Cluster 855: ECFP_1679 (n=1),ECFP_1679,ECFP_1679,1,"[""ECFP_1679""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_854,854,Cluster 854: ECFP_1678 (n=1),ECFP_1678,ECFP_1678,1,"[""ECFP_1678""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_853,853,Cluster 853: ECFP_1677 (n=1),ECFP_1677,ECFP_1677,1,"[""ECFP_1677""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_852,852,Cluster 852: ECFP_1676 (n=1),ECFP_1676,ECFP_1676,1,"[""ECFP_1676""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_850,850,Cluster 850: ECFP_1674 (n=1),ECFP_1674,ECFP_1674,1,"[""ECFP_1674""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_849,849,Cluster 849: ECFP_1673 (n=1),ECFP_1673,ECFP_1673,1,"[""ECFP_1673""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_848,848,Cluster 848: ECFP_1672 (n=1),ECFP_1672,ECFP_1672,1,"[""ECFP_1672""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_847,847,Cluster 847: ECFP_1671 (n=1),ECFP_1671,ECFP_1671,1,"[""ECFP_1671""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_845,845,Cluster 845: ECFP_167 (n=1),ECFP_167,ECFP_167,1,"[""ECFP_167""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_844,844,Cluster 844: ECFP_1669 (n=1),ECFP_1669,ECFP_1669,1,"[""ECFP_1669""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_843,843,Cluster 843: ECFP_1668 (n=1),ECFP_1668,ECFP_1668,1,"[""ECFP_1668""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_842,842,Cluster 842: ECFP_1667 (n=1),ECFP_1667,ECFP_1667,1,"[""ECFP_1667""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_841,841,Cluster 841: ECFP_1666 (n=1),ECFP_1666,ECFP_1666,1,"[""ECFP_1666""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_840,840,Cluster 840: ECFP_1665 (n=1),ECFP_1665,ECFP_1665,1,"[""ECFP_1665""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_806,806,Cluster 806: ECFP_1634 (n=1),ECFP_1634,ECFP_1634,1,"[""ECFP_1634""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_805,805,Cluster 805: ECFP_1633 (n=1),ECFP_1633,ECFP_1633,1,"[""ECFP_1633""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_804,804,Cluster 804: ECFP_1632 (n=1),ECFP_1632,ECFP_1632,1,"[""ECFP_1632""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_772,772,Cluster 772: ECFP_1603 (n=1),ECFP_1603,ECFP_1603,1,"[""ECFP_1603""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_769,769,Cluster 769: ECFP_1600 (n=1),ECFP_1600,ECFP_1600,1,"[""ECFP_1600""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_768,768,Cluster 768: ECFP_160 (n=1),ECFP_160,ECFP_160,1,"[""ECFP_160""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_767,767,Cluster 767: ECFP_16 (n=1),ECFP_16,ECFP_16,1,"[""ECFP_16""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_766,766,Cluster 766: ECFP_1599 (n=1),ECFP_1599,ECFP_1599,1,"[""ECFP_1599""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_765,765,Cluster 765: ECFP_1598 (n=1),ECFP_1598,ECFP_1598,1,"[""ECFP_1598""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_763,763,Cluster 763: ECFP_1596 (n=1),ECFP_1596,ECFP_1596,1,"[""ECFP_1596""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_762,762,Cluster 762: ECFP_1595 (n=1),ECFP_1595,ECFP_1595,1,"[""ECFP_1595""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_761,761,Cluster 761: ECFP_1594 (n=1),ECFP_1594,ECFP_1594,1,"[""ECFP_1594""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_760,760,Cluster 760: ECFP_1593 (n=1),ECFP_1593,ECFP_1593,1,"[""ECFP_1593""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_758,758,Cluster 758: ECFP_1591 (n=1),ECFP_1591,ECFP_1591,1,"[""ECFP_1591""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_757,757,Cluster 757: ECFP_1590 (n=1),ECFP_1590,ECFP_1590,1,"[""ECFP_1590""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_756,756,Cluster 756: ECFP_159 (n=1),ECFP_159,ECFP_159,1,"[""ECFP_159""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_755,755,Cluster 755: ECFP_1589 (n=1),ECFP_1589,ECFP_1589,1,"[""ECFP_1589""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_754,754,Cluster 754: ECFP_1588 (n=1),ECFP_1588,ECFP_1588,1,"[""ECFP_1588""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_753,753,Cluster 753: ECFP_1587 (n=1),ECFP_1587,ECFP_1587,1,"[""ECFP_1587""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_752,752,Cluster 752: ECFP_1586 (n=1),ECFP_1586,ECFP_1586,1,"[""ECFP_1586""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_751,751,Cluster 751: ECFP_397 (n=2),ECFP_397,ECFP_397,2,"[""ECFP_397"", ""ECFP_1585""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2,2,530,530
custom_mtl_original,cluster_750,750,Cluster 750: ECFP_1584 (n=1),ECFP_1584,ECFP_1584,1,"[""ECFP_1584""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_749,749,Cluster 749: ECFP_1583 (n=1),ECFP_1583,ECFP_1583,1,"[""ECFP_1583""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_748,748,Cluster 748: ECFP_1582 (n=1),ECFP_1582,ECFP_1582,1,"[""ECFP_1582""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_747,747,Cluster 747: ECFP_1581 (n=1),ECFP_1581,ECFP_1581,1,"[""ECFP_1581""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_746,746,Cluster 746: ECFP_1580 (n=1),ECFP_1580,ECFP_1580,1,"[""ECFP_1580""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_745,745,Cluster 745: ECFP_158 (n=1),ECFP_158,ECFP_158,1,"[""ECFP_158""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_744,744,Cluster 744: ECFP_1579 (n=1),ECFP_1579,ECFP_1579,1,"[""ECFP_1579""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_742,742,Cluster 742: ECFP_1577 (n=1),ECFP_1577,ECFP_1577,1,"[""ECFP_1577""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_770,770,Cluster 770: ECFP_1601 (n=1),ECFP_1601,ECFP_1601,1,"[""ECFP_1601""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_773,773,Cluster 773: ECFP_1604 (n=1),ECFP_1604,ECFP_1604,1,"[""ECFP_1604""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_803,803,Cluster 803: ECFP_1631 (n=1),ECFP_1631,ECFP_1631,1,"[""ECFP_1631""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_196,196,Cluster 196: ECFP_1085 (n=1),ECFP_1085,ECFP_1085,1,"[""ECFP_1085""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_802,802,Cluster 802: ECFP_1630 (n=1),ECFP_1630,ECFP_1630,1,"[""ECFP_1630""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_801,801,Cluster 801: ECFP_163 (n=1),ECFP_163,ECFP_163,1,"[""ECFP_163""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_800,800,Cluster 800: ECFP_1629 (n=1),ECFP_1629,ECFP_1629,1,"[""ECFP_1629""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_799,799,Cluster 799: ECFP_1628 (n=1),ECFP_1628,ECFP_1628,1,"[""ECFP_1628""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_798,798,Cluster 798: ECFP_1627 (n=1),ECFP_1627,ECFP_1627,1,"[""ECFP_1627""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_797,797,Cluster 797: ECFP_1626 (n=1),ECFP_1626,ECFP_1626,1,"[""ECFP_1626""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_796,796,Cluster 796: ECFP_1625 (n=1),ECFP_1625,ECFP_1625,1,"[""ECFP_1625""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_795,795,Cluster 795: ECFP_1624 (n=1),ECFP_1624,ECFP_1624,1,"[""ECFP_1624""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_793,793,Cluster 793: ECFP_1622 (n=1),ECFP_1622,ECFP_1622,1,"[""ECFP_1622""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_792,792,Cluster 792: ECFP_1621 (n=1),ECFP_1621,ECFP_1621,1,"[""ECFP_1621""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_791,791,Cluster 791: ECFP_1620 (n=1),ECFP_1620,ECFP_1620,1,"[""ECFP_1620""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_790,790,Cluster 790: ECFP_162 (n=1),ECFP_162,ECFP_162,1,"[""ECFP_162""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_789,789,Cluster 789: ECFP_1619 (n=1),ECFP_1619,ECFP_1619,1,"[""ECFP_1619""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_787,787,Cluster 787: ECFP_1617 (n=1),ECFP_1617,ECFP_1617,1,"[""ECFP_1617""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_786,786,Cluster 786: ECFP_1616 (n=1),ECFP_1616,ECFP_1616,1,"[""ECFP_1616""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_785,785,Cluster 785: ECFP_1615 (n=1),ECFP_1615,ECFP_1615,1,"[""ECFP_1615""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_784,784,Cluster 784: ECFP_1614 (n=1),ECFP_1614,ECFP_1614,1,"[""ECFP_1614""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_783,783,Cluster 783: ECFP_1613 (n=1),ECFP_1613,ECFP_1613,1,"[""ECFP_1613""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_782,782,Cluster 782: ECFP_1612 (n=1),ECFP_1612,ECFP_1612,1,"[""ECFP_1612""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_781,781,Cluster 781: ECFP_1611 (n=1),ECFP_1611,ECFP_1611,1,"[""ECFP_1611""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_780,780,Cluster 780: ECFP_1610 (n=1),ECFP_1610,ECFP_1610,1,"[""ECFP_1610""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_779,779,Cluster 779: ECFP_161 (n=1),ECFP_161,ECFP_161,1,"[""ECFP_161""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_778,778,Cluster 778: ECFP_1609 (n=1),ECFP_1609,ECFP_1609,1,"[""ECFP_1609""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_777,777,Cluster 777: ECFP_1608 (n=1),ECFP_1608,ECFP_1608,1,"[""ECFP_1608""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_775,775,Cluster 775: ECFP_1606 (n=1),ECFP_1606,ECFP_1606,1,"[""ECFP_1606""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_868,868,Cluster 868: ECFP_1690 (n=1),ECFP_1690,ECFP_1690,1,"[""ECFP_1690""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_872,872,Cluster 872: ECFP_1694 (n=1),ECFP_1694,ECFP_1694,1,"[""ECFP_1694""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_484,484,Cluster 484: ECFP_1344 (n=1),ECFP_1344,ECFP_1344,1,"[""ECFP_1344""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_954,954,Cluster 954: ECFP_1768 (n=1),ECFP_1768,ECFP_1768,1,"[""ECFP_1768""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_967,967,Cluster 967: ECFP_178 (n=1),ECFP_178,ECFP_178,1,"[""ECFP_178""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_966,966,Cluster 966: ECFP_1779 (n=1),ECFP_1779,ECFP_1779,1,"[""ECFP_1779""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_965,965,Cluster 965: ECFP_1778 (n=1),ECFP_1778,ECFP_1778,1,"[""ECFP_1778""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_964,964,Cluster 964: ECFP_1777 (n=1),ECFP_1777,ECFP_1777,1,"[""ECFP_1777""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_963,963,Cluster 963: ECFP_1776 (n=1),ECFP_1776,ECFP_1776,1,"[""ECFP_1776""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_962,962,Cluster 962: ECFP_1775 (n=1),ECFP_1775,ECFP_1775,1,"[""ECFP_1775""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_961,961,Cluster 961: ECFP_748 (n=2),ECFP_748,ECFP_748,2,"[""ECFP_748"", ""ECFP_1774""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2,2,530,530
custom_mtl_original,cluster_960,960,Cluster 960: ECFP_1773 (n=1),ECFP_1773,ECFP_1773,1,"[""ECFP_1773""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_959,959,Cluster 959: ECFP_1772 (n=1),ECFP_1772,ECFP_1772,1,"[""ECFP_1772""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_958,958,Cluster 958: ECFP_1771 (n=1),ECFP_1771,ECFP_1771,1,"[""ECFP_1771""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_957,957,Cluster 957: ECFP_1770 (n=1),ECFP_1770,ECFP_1770,1,"[""ECFP_1770""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_955,955,Cluster 955: ECFP_1769 (n=1),ECFP_1769,ECFP_1769,1,"[""ECFP_1769""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_953,953,Cluster 953: ECFP_1767 (n=1),ECFP_1767,ECFP_1767,1,"[""ECFP_1767""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_873,873,Cluster 873: ECFP_1695 (n=1),ECFP_1695,ECFP_1695,1,"[""ECFP_1695""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_952,952,Cluster 952: ECFP_1766 (n=1),ECFP_1766,ECFP_1766,1,"[""ECFP_1766""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_94,94,Cluster 94: C4SP3 (n=1),C4SP3,C4SP3,1,"[""C4SP3""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_949,949,Cluster 949: ECFP_1763 (n=1),ECFP_1763,ECFP_1763,1,"[""ECFP_1763""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_947,947,Cluster 947: ECFP_1761 (n=1),ECFP_1761,ECFP_1761,1,"[""ECFP_1761""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_946,946,Cluster 946: ECFP_1760 (n=1),ECFP_1760,ECFP_1760,1,"[""ECFP_1760""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_945,945,Cluster 945: ECFP_176 (n=1),ECFP_176,ECFP_176,1,"[""ECFP_176""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_944,944,Cluster 944: ECFP_1759 (n=1),ECFP_1759,ECFP_1759,1,"[""ECFP_1759""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_942,942,Cluster 942: ECFP_1757 (n=1),ECFP_1757,ECFP_1757,1,"[""ECFP_1757""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
custom_mtl_original,cluster_941,941,Cluster 941: ECFP_1756 (n=1),ECFP_1756,ECFP_1756,1,"[""ECFP_1756""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,530,530
