cluster_key,cluster_id,cluster_label,algorithmic_medoid,selected_representative,cluster_size_defined,members_defined_json,importance_scale,n_paired_outer_folds,mse_mean_importance,mtl_mean_importance,mtl_minus_mse,fold_sd_difference,minimum_fold_difference,maximum_fold_difference,fraction_folds_mtl_greater,mean_difference,difference_sd,mean_test_train_ratio,nadeau_bengio_correction_factor,nadeau_bengio_standard_error,nadeau_bengio_t_statistic,nadeau_bengio_degrees_of_freedom,p_value_two_sided_nadeau_bengio,p_value_adjusted,significant_adjusted_0_05,absolute_mtl_minus_mse,difference_rank_by_absolute_value
cluster_32,32,Cluster 32: ATSC2are (n=3),ATSC2are,ATSC2are,3,"[""ATSC2are"", ""ATSC2pe"", ""ATSC2se""]",raw,5,0.010845824024044973,0.017028505032383557,0.006182681008338584,0.00834999781069885,-0.003835442627539502,0.019187314715273407,0.8,0.006182681008338584,0.00834999781069885,0.2500000313819021,0.4500000313819021,0.005601349010321311,1.1037842842761776,4.0,0.33162068784597226,1.0,False,0.006182681008338584,11
cluster_10,10,Cluster 10: AATSC0pe (n=4),AATSC0pe,AATSC0pe,4,"[""AATSC0pe"", ""AATSC0are"", ""AATSC0se"", ""AATSC0dv""]",raw,5,0.019561727471548246,0.013937779362372737,-0.00562394810917551,0.009093774359208337,-0.01965248891537473,0.0028006387080099435,0.2,-0.00562394810917551,0.009093774359208337,0.2500000313819021,0.4500000313819021,0.006100289504479972,-0.9219149525682931,4.0,0.40874614317201763,1.0,False,0.00562394810917551,12
cluster_2298,2298,Cluster 2298: PBF (n=1),PBF,PBF,1,"[""PBF""]",raw,5,0.011817140834902434,0.017307381878074034,0.005490241043171596,0.006377335288175384,-0.0023073887060994745,0.014290059861583312,0.8,0.005490241043171596,0.006377335288175384,0.2500000313819021,0.4500000313819021,0.004278046715070773,1.283352288751426,4.0,0.2686745242631212,1.0,False,0.005490241043171596,13
cluster_78,78,Cluster 78: ATSC8i (n=1),ATSC8i,ATSC8i,1,"[""ATSC8i""]",raw,5,0.005130919028774739,0.010599424200630458,0.005468505171855719,0.003185097724091233,0.0016744859752025245,0.010503327111991012,1.0,0.005468505171855719,0.003185097724091233,0.2500000313819021,0.4500000313819021,0.002136628582315988,2.559408414319797,4.0,0.06267733212187357,1.0,False,0.005468505171855719,14
cluster_27,27,Cluster 27: ATS5pe (n=46),ATS5pe,ATS5pe,46,"[""ATS5pe"", ""ATS5are"", ""ATS3pe"", ""ATS5se"", ""ATS3are"", ""ATS2se"", ""ATS4pe"", ""ATS2pe"", ""ATS3se"", ""ATS4are"", ""ATS6pe"", ""ATS2are"", ""ATS6se"", ""ATS6are"", ""ATS4se"", ""ATS5d"", ""ATS4d"", ""ATS3v"", ""ATS3p"", ""ATS6d"", ""ATS2i"", ""ATS6i"", ""ATS5i"", ""ATS4p"", ""nBondsKS"", ""ATS4v"", ""ATS2v"", ""ATS2p"", ""ATS5p"", ""ATS3d"", ""ATS2d"", ""ATS3i"", ""ATS4i"", ""ATS7se"", ""ATS5v"", ""ATS7i"", ""ATS7are"", ""ATS7pe"", ""ATS1p"", ""ATS1v"", ""ATS6p"", ""ATS6v"", ""nC"", ""nBondsS"", ""CIC0"", ""nH""]",raw,5,0.011382681759412722,0.006237206816361243,-0.005145474943051479,0.0027238431355444998,-0.00911221865224089,-0.001422836182976739,0.0,-0.005145474943051479,0.0027238431355444998,0.2500000313819021,0.4500000313819021,0.0018272095870496686,-2.8160288669236335,4.0,0.04802154844759904,1.0,False,0.005145474943051479,15
cluster_2203,2203,Cluster 2203: NdO (n=4),NdO,NdO,4,"[""NdO"", ""SdO"", ""nBondsD"", ""MACCS_136""]",raw,5,0.013375040594442078,0.018518004117938577,0.005142963523496498,0.010387762799343846,-0.006418890738927437,0.019427951104210466,0.6,0.005142963523496498,0.010387762799343846,0.2500000313819021,0.4500000313819021,0.006968323369019827,0.7380489181029373,4.0,0.5014418572321077,1.0,False,0.005142963523496498,16
cluster_2345,2345,Cluster 2345: VSA_EState7 (n=1),VSA_EState7,VSA_EState7,1,"[""VSA_EState7""]",raw,5,0.01597355251264006,0.011077975987503949,-0.004895576525136111,0.004782792852837607,-0.011373032533474804,0.0008990714173230906,0.2,-0.004895576525136111,0.004782792852837607,0.2500000313819021,0.4500000313819021,0.0032083950942463284,-1.5258646087308372,4.0,0.20174129832024687,1.0,False,0.004895576525136111,17
cluster_22,22,Cluster 22: ATSC1se (n=2),ATSC1se,ATSC1se,2,"[""ATSC1se"", ""AATSC1se""]",raw,5,0.007412766526958022,0.0026112332327695147,-0.004801533294188507,0.0022450478784804607,-0.0077286017506709844,-0.0018961459395793515,0.0,-0.004801533294188507,0.0022450478784804607,0.2500000313819021,0.4500000313819021,0.0015060239532204145,-3.1882184104184548,4.0,0.033272790454076925,1.0,False,0.004801533294188507,18
cluster_2153,2153,Cluster 2153: FilterItLogS (n=1),FilterItLogS,FilterItLogS,1,"[""FilterItLogS""]",raw,5,0.0064563955581230905,0.01125618158763727,0.004799786029514179,0.004514790424515505,-0.0005198473353050809,0.011576960745335454,0.8,0.004799786029514179,0.004514790424515505,0.2500000313819021,0.4500000313819021,0.0030286135936185964,1.584812945311845,4.0,0.18818686838503698,1.0,False,0.004799786029514179,19
cluster_84,84,Cluster 84: SIC4 (n=6),SIC4,SIC4,6,"[""SIC4"", ""SIC5"", ""CIC4"", ""CIC5"", ""BIC5"", ""BIC4""]",raw,5,0.010919655343264924,0.015438692099660544,0.0045190367563956195,0.006570587718348286,-0.003958676409414103,0.011786303116163258,0.8,0.0045190367563956195,0.006570587718348286,0.2500000313819021,0.4500000313819021,0.004407684390796173,1.0252632347796873,4.0,0.3631913574741951,1.0,False,0.0045190367563956195,20
