scope,cluster_id,cluster_size,feature,algorithmic_medoid,selected_representative,representative_source,is_algorithmic_medoid,is_selected_representative,medoid_candidate_rank,mean_distance_to_cluster,mean_abs_correlation_to_cluster,min_abs_correlation_to_cluster,max_abs_correlation_to_cluster,missing_fraction,n_nonmissing,variance_after_imputation,members_json
final,1928,1,ECFP_808,ECFP_808,ECFP_808,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0050440065475702844,"[""ECFP_808""]"
final,1929,1,ECFP_809,ECFP_809,ECFP_809,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.026207449226612434,"[""ECFP_809""]"
final,1930,1,ECFP_81,ECFP_81,ECFP_81,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.010036609206757682,"[""ECFP_81""]"
final,1931,1,ECFP_810,ECFP_810,ECFP_810,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.002843578770836647,"[""ECFP_810""]"
final,1932,1,ECFP_811,ECFP_811,ECFP_811,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.011586255724706472,"[""ECFP_811""]"
final,1933,1,ECFP_812,ECFP_812,ECFP_812,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0037878240252136076,"[""ECFP_812""]"
final,1934,1,ECFP_813,ECFP_813,ECFP_813,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.00473026211163961,"[""ECFP_813""]"
final,1935,1,ECFP_814,ECFP_814,ECFP_814,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.009104411738720463,"[""ECFP_814""]"
final,1936,1,ECFP_815,ECFP_815,ECFP_815,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.010657070203254187,"[""ECFP_815""]"
final,1937,1,ECFP_817,ECFP_817,ECFP_817,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.003473276403526948,"[""ECFP_817""]"
final,1938,1,ECFP_818,ECFP_818,ECFP_818,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0034732764035269475,"[""ECFP_818""]"
final,1939,1,ECFP_819,ECFP_819,ECFP_819,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.006922256437935427,"[""ECFP_819""]"
final,1940,1,ECFP_82,ECFP_82,ECFP_82,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.007234595298793131,"[""ECFP_82""]"
final,1941,1,ECFP_820,ECFP_820,ECFP_820,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.006609716780638725,"[""ECFP_820""]"
final,1942,1,ECFP_821,ECFP_821,ECFP_821,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0037878240252136076,"[""ECFP_821""]"
final,1943,1,ECFP_822,ECFP_822,ECFP_822,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.002843578770836647,"[""ECFP_822""]"
final,1944,1,ECFP_823,ECFP_823,ECFP_823,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.010346940103225438,"[""ECFP_823""]"
final,1945,1,ECFP_824,ECFP_824,ECFP_824,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.00785867063119156,"[""ECFP_824""]"
final,1946,1,ECFP_825,ECFP_825,ECFP_825,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.011586255724706474,"[""ECFP_825""]"
final,1947,1,ECFP_826,ECFP_826,ECFP_826,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.005984035076728338,"[""ECFP_826""]"
final,1948,1,ECFP_827,ECFP_827,ECFP_827,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.004730262111639609,"[""ECFP_827""]"
final,1949,1,ECFP_828,ECFP_828,ECFP_828,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.006296976326903027,"[""ECFP_828""]"
final,1950,1,ECFP_829,ECFP_829,ECFP_829,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.007234595298793129,"[""ECFP_829""]"
final,1951,1,ECFP_83,ECFP_83,ECFP_83,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.009104411738720463,"[""ECFP_83""]"
final,1952,1,ECFP_830,ECFP_830,ECFP_830,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0009496667582298432,"[""ECFP_830""]"
final,1953,1,ECFP_831,ECFP_831,ECFP_831,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.025907559744972455,"[""ECFP_831""]"
final,1954,1,ECFP_832,ECFP_832,ECFP_832,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.02380271107320074,"[""ECFP_832""]"
final,1955,1,ECFP_833,ECFP_833,ECFP_833,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.026207449226612438,"[""ECFP_833""]"
final,1956,1,ECFP_834,ECFP_834,ECFP_834,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.010346940103225438,"[""ECFP_834""]"
final,1957,1,ECFP_835,ECFP_835,ECFP_835,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.02410400612991369,"[""ECFP_835""]"
final,1958,1,ECFP_836,ECFP_836,ECFP_836,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.010966999506843949,"[""ECFP_836""]"
final,1959,1,ECFP_837,ECFP_837,ECFP_837,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.01003660920675768,"[""ECFP_837""]"
final,1960,1,ECFP_839,ECFP_839,ECFP_839,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.005670893030114649,"[""ECFP_839""]"
final,1961,1,ECFP_84,ECFP_84,ECFP_84,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.06810693936429453,"[""ECFP_84""]"
final,1962,1,ECFP_840,ECFP_840,ECFP_840,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.010966999506843949,"[""ECFP_840""]"
final,1963,1,ECFP_841,ECFP_841,ECFP_841,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.13825427174344318,"[""ECFP_841""]"
final,1964,1,ECFP_842,ECFP_842,ECFP_842,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.00410217085046127,"[""ECFP_842""]"
final,1965,1,ECFP_843,ECFP_843,ECFP_843,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.045842630208458815,"[""ECFP_843""]"
final,1966,1,ECFP_844,ECFP_844,ECFP_844,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.014362969281357576,"[""ECFP_844""]"
final,1967,1,ECFP_845,ECFP_845,ECFP_845,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.01096699950684395,"[""ECFP_845""]"
final,1968,1,ECFP_846,ECFP_846,ECFP_846,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.018039953672245593,"[""ECFP_846""]"
final,1969,1,ECFP_847,ECFP_847,ECFP_847,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.008793277656496729,"[""ECFP_847""]"
final,1970,1,ECFP_848,ECFP_848,ECFP_848,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.006296976326903028,"[""ECFP_848""]"
final,1971,1,ECFP_849,ECFP_849,ECFP_849,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.039494651586050915,"[""ECFP_849""]"
final,1972,1,ECFP_85,ECFP_85,ECFP_85,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0034732764035269475,"[""ECFP_85""]"
final,1973,1,ECFP_850,ECFP_850,ECFP_850,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.003473276403526949,"[""ECFP_850""]"
final,1974,1,ECFP_851,ECFP_851,ECFP_851,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0018975263485087248,"[""ECFP_851""]"
final,1975,1,ECFP_852,ECFP_852,ECFP_852,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.00817040710273228,"[""ECFP_852""]"
final,1976,1,ECFP_853,ECFP_853,ECFP_853,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0012658207514284654,"[""ECFP_853""]"
final,1977,1,ECFP_854,ECFP_854,ECFP_854,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.007858670631191559,"[""ECFP_854""]"
final,1978,1,ECFP_855,ECFP_855,ECFP_855,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.011276728013994708,"[""ECFP_855""]"
final,1979,1,ECFP_856,ECFP_856,ECFP_856,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.004730262111639609,"[""ECFP_856""]"
final,1980,1,ECFP_857,ECFP_857,ECFP_857,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.017123418326450028,"[""ECFP_857""]"
final,1981,1,ECFP_858,ECFP_858,ECFP_858,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.006922256437935429,"[""ECFP_858""]"
final,1982,1,ECFP_859,ECFP_859,ECFP_859,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.016511390780391346,"[""ECFP_859""]"
final,1983,1,ECFP_86,ECFP_86,ECFP_86,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.002843578770836647,"[""ECFP_86""]"
final,1984,1,ECFP_860,ECFP_860,ECFP_860,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0025284287598330026,"[""ECFP_860""]"
final,1985,1,ECFP_861,ECFP_861,ECFP_861,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.006609716780638727,"[""ECFP_861""]"
final,1986,1,ECFP_862,ECFP_862,ECFP_862,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.006609716780638728,"[""ECFP_862""]"
final,1987,1,ECFP_863,ECFP_863,ECFP_863,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0025284287598330026,"[""ECFP_863""]"
final,1988,1,ECFP_864,ECFP_864,ECFP_864,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.008793277656496729,"[""ECFP_864""]"
final,1989,1,ECFP_865,ECFP_865,ECFP_865,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.006922256437935427,"[""ECFP_865""]"
final,1990,1,ECFP_866,ECFP_866,ECFP_866,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.007858670631191559,"[""ECFP_866""]"
final,1991,1,ECFP_867,ECFP_867,ECFP_867,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0037878240252136076,"[""ECFP_867""]"
final,1992,1,ECFP_868,ECFP_868,ECFP_868,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0041021708504612705,"[""ECFP_868""]"
final,1993,1,ECFP_869,ECFP_869,ECFP_869,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0044163168792699355,"[""ECFP_869""]"
final,1994,1,ECFP_87,ECFP_87,ECFP_87,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.014055248738596768,"[""ECFP_87""]"
final,1995,1,ECFP_870,ECFP_870,ECFP_870,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.005357550187061962,"[""ECFP_870""]"
final,1996,1,ECFP_871,ECFP_871,ECFP_871,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.007234595298793131,"[""ECFP_871""]"
final,1997,1,ECFP_872,ECFP_872,ECFP_872,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.011895582638979245,"[""ECFP_872""]"
final,1998,1,ECFP_873,ECFP_873,ECFP_873,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.013130882331680376,"[""ECFP_873""]"
final,1999,1,ECFP_874,ECFP_874,ECFP_874,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0037878240252136076,"[""ECFP_874""]"
final,2000,1,ECFP_875,ECFP_875,ECFP_875,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.22490044512554608,"[""ECFP_875""]"
final,2001,1,ECFP_876,ECFP_876,ECFP_876,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0044163168792699355,"[""ECFP_876""]"
final,2002,1,ECFP_877,ECFP_877,ECFP_877,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.003473276403526949,"[""ECFP_877""]"
final,2003,1,ECFP_878,ECFP_878,ECFP_878,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.015898560048576676,"[""ECFP_878""]"
final,2004,1,ECFP_879,ECFP_879,ECFP_879,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.018345063861299454,"[""ECFP_879""]"
final,2005,1,ECFP_88,ECFP_88,ECFP_88,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.015898560048576676,"[""ECFP_88""]"
final,2006,1,ECFP_880,ECFP_880,ECFP_880,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.005670893030114649,"[""ECFP_880""]"
final,2007,1,ECFP_881,ECFP_881,ECFP_881,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.13740530439936968,"[""ECFP_881""]"
final,2008,1,ECFP_882,ECFP_882,ECFP_882,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.011895582638979248,"[""ECFP_882""]"
final,2009,1,ECFP_883,ECFP_883,ECFP_883,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.018649973253914324,"[""ECFP_883""]"
final,2010,1,ECFP_884,ECFP_884,ECFP_884,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.010036609206757682,"[""ECFP_884""]"
final,2011,1,ECFP_885,ECFP_885,ECFP_885,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.014670489027679385,"[""ECFP_885""]"
final,2012,1,ECFP_886,ECFP_886,ECFP_886,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.006922256437935429,"[""ECFP_886""]"
final,2013,1,ECFP_887,ECFP_887,ECFP_887,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.005984035076728338,"[""ECFP_887""]"
final,2014,1,ECFP_888,ECFP_888,ECFP_888,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.028002569391233387,"[""ECFP_888""]"
final,2015,1,ECFP_889,ECFP_889,ECFP_889,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.008793277656496729,"[""ECFP_889""]"
final,2016,1,ECFP_89,ECFP_89,ECFP_89,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.020475212884384628,"[""ECFP_89""]"
final,2017,1,ECFP_890,ECFP_890,ECFP_890,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.03275421632362603,"[""ECFP_890""]"
final,2018,1,ECFP_891,ECFP_891,ECFP_891,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.003158527985401296,"[""ECFP_891""]"
final,2019,1,ECFP_892,ECFP_892,ECFP_892,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.016817504951640187,"[""ECFP_892""]"
final,2020,1,ECFP_893,ECFP_893,ECFP_893,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.01681750495164019,"[""ECFP_893""]"
final,2021,1,ECFP_894,ECFP_894,ECFP_894,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.009104411738720463,"[""ECFP_894""]"
final,2022,1,ECFP_895,ECFP_895,ECFP_895,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.010346940103225438,"[""ECFP_895""]"
final,2023,1,ECFP_896,ECFP_896,ECFP_896,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.02410400612991369,"[""ECFP_896""]"
final,2024,1,ECFP_897,ECFP_897,ECFP_897,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.014670489027679385,"[""ECFP_897""]"
final,2025,1,ECFP_898,ECFP_898,ECFP_898,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.018039953672245597,"[""ECFP_898""]"
final,2026,1,ECFP_899,ECFP_899,ECFP_899,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.01065707020325419,"[""ECFP_899""]"
final,2027,1,ECFP_9,ECFP_9,ECFP_9,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.014055248738596768,"[""ECFP_9""]"
final,2028,1,ECFP_90,ECFP_90,ECFP_90,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.031571123705063764,"[""ECFP_90""]"
final,2029,1,ECFP_900,ECFP_900,ECFP_900,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.009104411738720463,"[""ECFP_900""]"
final,2030,1,ECFP_901,ECFP_901,ECFP_901,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.005984035076728338,"[""ECFP_901""]"
final,2031,1,ECFP_902,ECFP_902,ECFP_902,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.005357550187061961,"[""ECFP_902""]"
final,2032,1,ECFP_903,ECFP_903,ECFP_903,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.006609716780638725,"[""ECFP_903""]"
final,2033,1,ECFP_904,ECFP_904,ECFP_904,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0041021708504612705,"[""ECFP_904""]"
final,2034,1,ECFP_905,ECFP_905,ECFP_905,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.005357550187061962,"[""ECFP_905""]"
final,2035,1,ECFP_906,ECFP_906,ECFP_906,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.011276728013994708,"[""ECFP_906""]"
final,2036,1,ECFP_907,ECFP_907,ECFP_907,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.006922256437935427,"[""ECFP_907""]"
final,2037,1,ECFP_908,ECFP_908,ECFP_908,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.023501215220048804,"[""ECFP_908""]"
final,2038,1,ECFP_909,ECFP_909,ECFP_909,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.017429130904820882,"[""ECFP_909""]"
final,2039,1,ECFP_91,ECFP_91,ECFP_91,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.008481942777834001,"[""ECFP_91""]"
final,2040,1,ECFP_910,ECFP_910,ECFP_910,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.014055248738596768,"[""ECFP_910""]"
final,2041,1,ECFP_911,ECFP_911,ECFP_911,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.009726077513850934,"[""ECFP_911""]"
final,2042,1,ECFP_912,ECFP_912,ECFP_912,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0031585279854012965,"[""ECFP_912""]"
final,2043,1,ECFP_913,ECFP_913,ECFP_913,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.011276728013994708,"[""ECFP_913""]"
final,2044,1,ECFP_914,ECFP_914,ECFP_914,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.01681750495164019,"[""ECFP_914""]"
final,2045,1,ECFP_915,ECFP_915,ECFP_915,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.014055248738596768,"[""ECFP_915""]"
final,2046,1,ECFP_916,ECFP_916,ECFP_916,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.007858670631191559,"[""ECFP_916""]"
final,2047,1,ECFP_917,ECFP_917,ECFP_917,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.032458744363643946,"[""ECFP_917""]"
final,2048,1,ECFP_918,ECFP_918,ECFP_918,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.013747327399396965,"[""ECFP_918""]"
final,2049,1,ECFP_919,ECFP_919,ECFP_919,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.003473276403526948,"[""ECFP_919""]"
final,2050,1,ECFP_92,ECFP_92,ECFP_92,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.023802711073200748,"[""ECFP_92""]"
final,2051,1,ECFP_920,ECFP_920,ECFP_920,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.001897526348508725,"[""ECFP_920""]"
final,2052,1,ECFP_921,ECFP_921,ECFP_921,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0044163168792699355,"[""ECFP_921""]"
final,2053,1,ECFP_922,ECFP_922,ECFP_922,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0044163168792699355,"[""ECFP_922""]"
final,2054,1,ECFP_923,ECFP_923,ECFP_923,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0015817739481880934,"[""ECFP_923""]"
final,2055,1,ECFP_924,ECFP_924,ECFP_924,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.005670893030114649,"[""ECFP_924""]"
final,2056,1,ECFP_925,ECFP_925,ECFP_925,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.01003660920675768,"[""ECFP_925""]"
final,2057,1,ECFP_926,ECFP_926,ECFP_926,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.2436243114690107,"[""ECFP_926""]"
final,2058,1,ECFP_927,ECFP_927,ECFP_927,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.018039953672245593,"[""ECFP_927""]"
final,2059,1,ECFP_928,ECFP_928,ECFP_928,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0031585279854012965,"[""ECFP_928""]"
final,2060,1,ECFP_929,ECFP_929,ECFP_929,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0031585279854012965,"[""ECFP_929""]"
final,2061,1,ECFP_93,ECFP_93,ECFP_93,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0018975263485087248,"[""ECFP_93""]"
final,2062,1,ECFP_930,ECFP_930,ECFP_930,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.00473026211163961,"[""ECFP_930""]"
final,2063,1,ECFP_931,ECFP_931,ECFP_931,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.005984035076728338,"[""ECFP_931""]"
final,2064,1,ECFP_932,ECFP_932,ECFP_932,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.04239214420075789,"[""ECFP_932""]"
final,2065,1,ECFP_933,ECFP_933,ECFP_933,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.004730262111639609,"[""ECFP_933""]"
final,2066,1,ECFP_934,ECFP_934,ECFP_934,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.008481942777834001,"[""ECFP_934""]"
final,2067,2,ECFP_935,ECFP_935,ECFP_935,algorithmic_medoid,True,True,1,0.1318740185199353,0.8681259814800647,0.8681259814800647,0.8681259814800647,0.0,3156,0.24742980558085592,"[""ECFP_935"", ""MACCS_75""]"
final,2067,2,MACCS_75,ECFP_935,ECFP_935,algorithmic_medoid,False,False,2,0.1318740185199353,0.8681259814800647,0.8681259814800647,0.8681259814800647,0.0,3156,0.24059911231910247,"[""ECFP_935"", ""MACCS_75""]"
final,2068,1,ECFP_936,ECFP_936,ECFP_936,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.021990724007704167,"[""ECFP_936""]"
final,2069,1,ECFP_937,ECFP_937,ECFP_937,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.011895582638979245,"[""ECFP_937""]"
final,2070,1,ECFP_938,ECFP_938,ECFP_938,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.003158527985401296,"[""ECFP_938""]"
final,2071,1,ECFP_939,ECFP_939,ECFP_939,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0041021708504612705,"[""ECFP_939""]"
final,2072,1,ECFP_94,ECFP_94,ECFP_94,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.039494651586050915,"[""ECFP_94""]"
final,2073,1,ECFP_940,ECFP_940,ECFP_940,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.036577079327444376,"[""ECFP_940""]"
final,2074,1,ECFP_941,ECFP_941,ECFP_941,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.00817040710273228,"[""ECFP_941""]"
final,2075,1,ECFP_942,ECFP_942,ECFP_942,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.010036609206757682,"[""ECFP_942""]"
final,2076,1,ECFP_943,ECFP_943,ECFP_943,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.004730262111639609,"[""ECFP_943""]"
final,2077,1,ECFP_944,ECFP_944,ECFP_944,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.01065707020325419,"[""ECFP_944""]"
final,2078,1,ECFP_945,ECFP_945,ECFP_945,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.003473276403526949,"[""ECFP_945""]"
final,2079,1,ECFP_946,ECFP_946,ECFP_946,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.018345063861299454,"[""ECFP_946""]"
final,2080,1,ECFP_947,ECFP_947,ECFP_947,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.017429130904820882,"[""ECFP_947""]"
