scope,cluster_id,cluster_size,algorithmic_medoid,selected_representative,representative_source,mean_pairwise_abs_correlation,minimum_pairwise_abs_correlation,maximum_pairwise_abs_correlation,members_json,medoid_candidate_order_json
final,2006,1,ECFP_880,ECFP_880,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_880""]","[""ECFP_880""]"
final,2007,1,ECFP_881,ECFP_881,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_881""]","[""ECFP_881""]"
final,2008,1,ECFP_882,ECFP_882,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_882""]","[""ECFP_882""]"
final,2009,1,ECFP_883,ECFP_883,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_883""]","[""ECFP_883""]"
final,2010,1,ECFP_884,ECFP_884,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_884""]","[""ECFP_884""]"
final,2011,1,ECFP_885,ECFP_885,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_885""]","[""ECFP_885""]"
final,2012,1,ECFP_886,ECFP_886,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_886""]","[""ECFP_886""]"
final,2013,1,ECFP_887,ECFP_887,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_887""]","[""ECFP_887""]"
final,2014,1,ECFP_888,ECFP_888,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_888""]","[""ECFP_888""]"
final,2015,1,ECFP_889,ECFP_889,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_889""]","[""ECFP_889""]"
final,2016,1,ECFP_89,ECFP_89,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_89""]","[""ECFP_89""]"
final,2017,1,ECFP_890,ECFP_890,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_890""]","[""ECFP_890""]"
final,2018,1,ECFP_891,ECFP_891,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_891""]","[""ECFP_891""]"
final,2019,1,ECFP_892,ECFP_892,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_892""]","[""ECFP_892""]"
final,2020,1,ECFP_893,ECFP_893,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_893""]","[""ECFP_893""]"
final,2021,1,ECFP_894,ECFP_894,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_894""]","[""ECFP_894""]"
final,2022,1,ECFP_895,ECFP_895,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_895""]","[""ECFP_895""]"
final,2023,1,ECFP_896,ECFP_896,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_896""]","[""ECFP_896""]"
final,2024,1,ECFP_897,ECFP_897,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_897""]","[""ECFP_897""]"
final,2025,1,ECFP_898,ECFP_898,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_898""]","[""ECFP_898""]"
final,2026,1,ECFP_899,ECFP_899,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_899""]","[""ECFP_899""]"
final,2027,1,ECFP_9,ECFP_9,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_9""]","[""ECFP_9""]"
final,2028,1,ECFP_90,ECFP_90,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_90""]","[""ECFP_90""]"
final,2029,1,ECFP_900,ECFP_900,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_900""]","[""ECFP_900""]"
final,2030,1,ECFP_901,ECFP_901,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_901""]","[""ECFP_901""]"
final,2031,1,ECFP_902,ECFP_902,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_902""]","[""ECFP_902""]"
final,2032,1,ECFP_903,ECFP_903,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_903""]","[""ECFP_903""]"
final,2033,1,ECFP_904,ECFP_904,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_904""]","[""ECFP_904""]"
final,2034,1,ECFP_905,ECFP_905,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_905""]","[""ECFP_905""]"
final,2035,1,ECFP_906,ECFP_906,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_906""]","[""ECFP_906""]"
final,2036,1,ECFP_907,ECFP_907,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_907""]","[""ECFP_907""]"
final,2037,1,ECFP_908,ECFP_908,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_908""]","[""ECFP_908""]"
final,2038,1,ECFP_909,ECFP_909,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_909""]","[""ECFP_909""]"
final,2039,1,ECFP_91,ECFP_91,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_91""]","[""ECFP_91""]"
final,2040,1,ECFP_910,ECFP_910,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_910""]","[""ECFP_910""]"
final,2041,1,ECFP_911,ECFP_911,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_911""]","[""ECFP_911""]"
final,2042,1,ECFP_912,ECFP_912,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_912""]","[""ECFP_912""]"
final,2043,1,ECFP_913,ECFP_913,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_913""]","[""ECFP_913""]"
final,2044,1,ECFP_914,ECFP_914,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_914""]","[""ECFP_914""]"
final,2045,1,ECFP_915,ECFP_915,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_915""]","[""ECFP_915""]"
final,2046,1,ECFP_916,ECFP_916,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_916""]","[""ECFP_916""]"
final,2047,1,ECFP_917,ECFP_917,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_917""]","[""ECFP_917""]"
final,2048,1,ECFP_918,ECFP_918,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_918""]","[""ECFP_918""]"
final,2049,1,ECFP_919,ECFP_919,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_919""]","[""ECFP_919""]"
final,2050,1,ECFP_92,ECFP_92,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_92""]","[""ECFP_92""]"
final,2051,1,ECFP_920,ECFP_920,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_920""]","[""ECFP_920""]"
final,2052,1,ECFP_921,ECFP_921,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_921""]","[""ECFP_921""]"
final,2053,1,ECFP_922,ECFP_922,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_922""]","[""ECFP_922""]"
final,2054,1,ECFP_923,ECFP_923,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_923""]","[""ECFP_923""]"
final,2055,1,ECFP_924,ECFP_924,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_924""]","[""ECFP_924""]"
final,2056,1,ECFP_925,ECFP_925,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_925""]","[""ECFP_925""]"
final,2057,1,ECFP_926,ECFP_926,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_926""]","[""ECFP_926""]"
final,2058,1,ECFP_927,ECFP_927,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_927""]","[""ECFP_927""]"
final,2059,1,ECFP_928,ECFP_928,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_928""]","[""ECFP_928""]"
final,2060,1,ECFP_929,ECFP_929,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_929""]","[""ECFP_929""]"
final,2061,1,ECFP_93,ECFP_93,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_93""]","[""ECFP_93""]"
final,2062,1,ECFP_930,ECFP_930,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_930""]","[""ECFP_930""]"
final,2063,1,ECFP_931,ECFP_931,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_931""]","[""ECFP_931""]"
final,2064,1,ECFP_932,ECFP_932,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_932""]","[""ECFP_932""]"
final,2065,1,ECFP_933,ECFP_933,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_933""]","[""ECFP_933""]"
final,2066,1,ECFP_934,ECFP_934,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_934""]","[""ECFP_934""]"
final,2067,2,ECFP_935,ECFP_935,algorithmic_medoid,0.8681259814800647,0.8681259814800647,0.8681259814800647,"[""ECFP_935"", ""MACCS_75""]","[""ECFP_935"", ""MACCS_75""]"
final,2068,1,ECFP_936,ECFP_936,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_936""]","[""ECFP_936""]"
final,2069,1,ECFP_937,ECFP_937,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_937""]","[""ECFP_937""]"
final,2070,1,ECFP_938,ECFP_938,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_938""]","[""ECFP_938""]"
final,2071,1,ECFP_939,ECFP_939,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_939""]","[""ECFP_939""]"
final,2072,1,ECFP_94,ECFP_94,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_94""]","[""ECFP_94""]"
final,2073,1,ECFP_940,ECFP_940,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_940""]","[""ECFP_940""]"
final,2074,1,ECFP_941,ECFP_941,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_941""]","[""ECFP_941""]"
final,2075,1,ECFP_942,ECFP_942,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_942""]","[""ECFP_942""]"
final,2076,1,ECFP_943,ECFP_943,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_943""]","[""ECFP_943""]"
final,2077,1,ECFP_944,ECFP_944,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_944""]","[""ECFP_944""]"
final,2078,1,ECFP_945,ECFP_945,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_945""]","[""ECFP_945""]"
final,2079,1,ECFP_946,ECFP_946,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_946""]","[""ECFP_946""]"
final,2080,1,ECFP_947,ECFP_947,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_947""]","[""ECFP_947""]"
final,2081,1,ECFP_948,ECFP_948,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_948""]","[""ECFP_948""]"
final,2082,1,ECFP_949,ECFP_949,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_949""]","[""ECFP_949""]"
final,2083,1,ECFP_95,ECFP_95,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_95""]","[""ECFP_95""]"
final,2084,1,ECFP_950,ECFP_950,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_950""]","[""ECFP_950""]"
final,2085,1,ECFP_951,ECFP_951,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_951""]","[""ECFP_951""]"
final,2086,1,ECFP_952,ECFP_952,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_952""]","[""ECFP_952""]"
final,2087,1,ECFP_953,ECFP_953,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_953""]","[""ECFP_953""]"
final,2088,1,ECFP_954,ECFP_954,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_954""]","[""ECFP_954""]"
final,2089,1,ECFP_955,ECFP_955,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_955""]","[""ECFP_955""]"
final,2090,1,ECFP_956,ECFP_956,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_956""]","[""ECFP_956""]"
final,2091,1,ECFP_957,ECFP_957,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_957""]","[""ECFP_957""]"
final,2092,1,ECFP_958,ECFP_958,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_958""]","[""ECFP_958""]"
final,2093,1,ECFP_959,ECFP_959,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_959""]","[""ECFP_959""]"
final,2094,1,ECFP_96,ECFP_96,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_96""]","[""ECFP_96""]"
final,2095,1,ECFP_960,ECFP_960,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_960""]","[""ECFP_960""]"
final,2096,1,ECFP_961,ECFP_961,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_961""]","[""ECFP_961""]"
final,2097,1,ECFP_962,ECFP_962,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_962""]","[""ECFP_962""]"
final,2098,1,ECFP_963,ECFP_963,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_963""]","[""ECFP_963""]"
final,2099,1,ECFP_964,ECFP_964,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_964""]","[""ECFP_964""]"
final,2100,1,ECFP_965,ECFP_965,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_965""]","[""ECFP_965""]"
final,2101,1,ECFP_966,ECFP_966,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_966""]","[""ECFP_966""]"
final,2102,1,ECFP_967,ECFP_967,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_967""]","[""ECFP_967""]"
final,2103,1,ECFP_968,ECFP_968,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_968""]","[""ECFP_968""]"
final,2104,1,ECFP_969,ECFP_969,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_969""]","[""ECFP_969""]"
final,2105,3,NdS,NdS,algorithmic_medoid,0.8922986752917518,0.8384501484140731,0.9999735590033237,"[""ECFP_97"", ""NdS"", ""SdS""]","[""NdS"", ""SdS"", ""ECFP_97""]"
final,2106,1,ECFP_970,ECFP_970,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_970""]","[""ECFP_970""]"
final,2107,1,ECFP_971,ECFP_971,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_971""]","[""ECFP_971""]"
final,2108,1,ECFP_972,ECFP_972,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_972""]","[""ECFP_972""]"
final,2109,1,ECFP_973,ECFP_973,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_973""]","[""ECFP_973""]"
final,2110,1,ECFP_974,ECFP_974,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_974""]","[""ECFP_974""]"
final,2111,1,ECFP_975,ECFP_975,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_975""]","[""ECFP_975""]"
final,2112,1,ECFP_976,ECFP_976,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_976""]","[""ECFP_976""]"
final,2113,1,ECFP_977,ECFP_977,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_977""]","[""ECFP_977""]"
final,2114,1,ECFP_978,ECFP_978,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_978""]","[""ECFP_978""]"
final,2115,1,ECFP_979,ECFP_979,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_979""]","[""ECFP_979""]"
final,2116,1,ECFP_98,ECFP_98,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_98""]","[""ECFP_98""]"
final,2117,1,ECFP_980,ECFP_980,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_980""]","[""ECFP_980""]"
final,2118,1,ECFP_981,ECFP_981,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_981""]","[""ECFP_981""]"
final,2119,1,ECFP_982,ECFP_982,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_982""]","[""ECFP_982""]"
final,2120,1,ECFP_983,ECFP_983,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_983""]","[""ECFP_983""]"
final,2121,1,ECFP_984,ECFP_984,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_984""]","[""ECFP_984""]"
final,2122,1,ECFP_985,ECFP_985,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_985""]","[""ECFP_985""]"
final,2123,1,ECFP_986,ECFP_986,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_986""]","[""ECFP_986""]"
final,2124,1,ECFP_987,ECFP_987,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_987""]","[""ECFP_987""]"
final,2125,1,ECFP_988,ECFP_988,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_988""]","[""ECFP_988""]"
final,2126,1,ECFP_989,ECFP_989,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_989""]","[""ECFP_989""]"
final,2127,1,ECFP_99,ECFP_99,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_99""]","[""ECFP_99""]"
final,2128,1,ECFP_990,ECFP_990,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_990""]","[""ECFP_990""]"
final,2129,1,ECFP_991,ECFP_991,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_991""]","[""ECFP_991""]"
final,2130,1,ECFP_992,ECFP_992,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_992""]","[""ECFP_992""]"
final,2131,1,ECFP_993,ECFP_993,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_993""]","[""ECFP_993""]"
final,2132,1,ECFP_994,ECFP_994,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_994""]","[""ECFP_994""]"
final,2133,1,ECFP_995,ECFP_995,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_995""]","[""ECFP_995""]"
final,2134,1,ECFP_996,ECFP_996,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_996""]","[""ECFP_996""]"
final,2135,1,ECFP_997,ECFP_997,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_997""]","[""ECFP_997""]"
final,2136,1,ECFP_998,ECFP_998,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_998""]","[""ECFP_998""]"
final,2137,1,ECFP_999,ECFP_999,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_999""]","[""ECFP_999""]"
final,2138,1,EState_VSA1,EState_VSA1,algorithmic_medoid,1.0,1.0,1.0,"[""EState_VSA1""]","[""EState_VSA1""]"
final,2139,1,EState_VSA10,EState_VSA10,algorithmic_medoid,1.0,1.0,1.0,"[""EState_VSA10""]","[""EState_VSA10""]"
final,2140,1,EState_VSA2,EState_VSA2,algorithmic_medoid,1.0,1.0,1.0,"[""EState_VSA2""]","[""EState_VSA2""]"
final,2141,1,EState_VSA3,EState_VSA3,algorithmic_medoid,1.0,1.0,1.0,"[""EState_VSA3""]","[""EState_VSA3""]"
final,2142,1,EState_VSA4,EState_VSA4,algorithmic_medoid,1.0,1.0,1.0,"[""EState_VSA4""]","[""EState_VSA4""]"
final,2143,1,EState_VSA5,EState_VSA5,algorithmic_medoid,1.0,1.0,1.0,"[""EState_VSA5""]","[""EState_VSA5""]"
final,2144,1,EState_VSA6,EState_VSA6,algorithmic_medoid,1.0,1.0,1.0,"[""EState_VSA6""]","[""EState_VSA6""]"
final,2145,1,EState_VSA7,EState_VSA7,algorithmic_medoid,1.0,1.0,1.0,"[""EState_VSA7""]","[""EState_VSA7""]"
final,2146,1,EState_VSA8,EState_VSA8,algorithmic_medoid,1.0,1.0,1.0,"[""EState_VSA8""]","[""EState_VSA8""]"
final,2147,1,EState_VSA9,EState_VSA9,algorithmic_medoid,1.0,1.0,1.0,"[""EState_VSA9""]","[""EState_VSA9""]"
final,2148,1,FCSP3,FCSP3,algorithmic_medoid,1.0,1.0,1.0,"[""FCSP3""]","[""FCSP3""]"
final,2149,4,WNSA4,WNSA4,algorithmic_medoid,0.9081417991357524,0.8477132771472647,0.9689853152338637,"[""FNSA2"", ""PNSA1"", ""PNSA4"", ""WNSA4""]","[""WNSA4"", ""FNSA2"", ""PNSA4"", ""PNSA1""]"
final,2150,2,FNSA3,FNSA3,algorithmic_medoid,0.8175331505649096,0.8175331505649096,0.8175331505649096,"[""FNSA3"", ""FNSA4""]","[""FNSA3"", ""FNSA4""]"
final,2151,1,FPSA3,FPSA3,algorithmic_medoid,1.0,1.0,1.0,"[""FPSA3""]","[""FPSA3""]"
final,2152,1,FPSA4,FPSA4,algorithmic_medoid,1.0,1.0,1.0,"[""FPSA4""]","[""FPSA4""]"
final,2153,1,FilterItLogS,FilterItLogS,algorithmic_medoid,1.0,1.0,1.0,"[""FilterItLogS""]","[""FilterItLogS""]"
final,2154,3,Xc-3d,Xc-3d,algorithmic_medoid,0.8955902915767614,0.8412251995069394,0.9563550189481622,"[""GGI1"", ""Xc-3d"", ""Xc-3dv""]","[""Xc-3d"", ""GGI1"", ""Xc-3dv""]"
final,2155,11,SRW10,SRW10,algorithmic_medoid,0.9403100924067717,0.8753562346710164,0.9993182789336938,"[""GGI2"", ""GGI3"", ""GGI4"", ""MWC07"", ""MWC08"", ""MWC09"", ""MWC10"", ""SRW10"", ""Xpc-4d"", ""Xpc-5d"", ""Xpc-6d""]","[""SRW10"", ""Xpc-5d"", ""MWC08"", ""Xpc-6d"", ""MWC09"", ""MWC07"", ""MWC10"", ""Xpc-4d"", ""GGI3"", ""GGI4"", ""GGI2""]"
final,2156,2,GeomShapeIndex,GeomShapeIndex,algorithmic_medoid,1.0,1.0,1.0,"[""GeomPetitjeanIndex"", ""GeomShapeIndex""]","[""GeomShapeIndex"", ""GeomPetitjeanIndex""]"
final,2157,1,GhoseFilter,GhoseFilter,algorithmic_medoid,1.0,1.0,1.0,"[""GhoseFilter""]","[""GhoseFilter""]"
final,2158,1,IC1,IC1,algorithmic_medoid,1.0,1.0,1.0,"[""IC1""]","[""IC1""]"
final,2159,1,IC2,IC2,algorithmic_medoid,1.0,1.0,1.0,"[""IC2""]","[""IC2""]"
final,2160,3,IC4,IC4,algorithmic_medoid,0.9761610384067799,0.959745399410233,0.9932464427143248,"[""IC3"", ""IC4"", ""IC5""]","[""IC4"", ""IC5"", ""IC3""]"
final,2161,2,JGT10,JGT10,algorithmic_medoid,0.9319812886962137,0.9319812886962137,0.9319812886962137,"[""JGI1"", ""JGT10""]","[""JGT10"", ""JGI1""]"
final,2162,1,JGI10,JGI10,algorithmic_medoid,1.0,1.0,1.0,"[""JGI10""]","[""JGI10""]"
final,2163,1,JGI2,JGI2,algorithmic_medoid,1.0,1.0,1.0,"[""JGI2""]","[""JGI2""]"
final,2164,1,JGI3,JGI3,algorithmic_medoid,1.0,1.0,1.0,"[""JGI3""]","[""JGI3""]"
final,2165,1,JGI4,JGI4,algorithmic_medoid,1.0,1.0,1.0,"[""JGI4""]","[""JGI4""]"
final,2166,1,JGI5,JGI5,algorithmic_medoid,1.0,1.0,1.0,"[""JGI5""]","[""JGI5""]"
final,2167,1,JGI6,JGI6,algorithmic_medoid,1.0,1.0,1.0,"[""JGI6""]","[""JGI6""]"
final,2168,1,JGI7,JGI7,algorithmic_medoid,1.0,1.0,1.0,"[""JGI7""]","[""JGI7""]"
final,2169,1,JGI8,JGI8,algorithmic_medoid,1.0,1.0,1.0,"[""JGI8""]","[""JGI8""]"
final,2170,1,JGI9,JGI9,algorithmic_medoid,1.0,1.0,1.0,"[""JGI9""]","[""JGI9""]"
final,2171,1,Lipinski,Lipinski,algorithmic_medoid,1.0,1.0,1.0,"[""Lipinski""]","[""Lipinski""]"
final,2172,1,MACCS_100,MACCS_100,algorithmic_medoid,1.0,1.0,1.0,"[""MACCS_100""]","[""MACCS_100""]"
final,2173,3,nFRing,nFRing,algorithmic_medoid,0.938140157032544,0.9204810216069444,0.9678543873452541,"[""MACCS_101"", ""MACCS_105"", ""nFRing""]","[""nFRing"", ""MACCS_105"", ""MACCS_101""]"
final,2174,2,MACCS_102,MACCS_102,algorithmic_medoid,0.8055912960742024,0.8055912960742024,0.8055912960742024,"[""MACCS_102"", ""MACCS_130""]","[""MACCS_102"", ""MACCS_130""]"
final,2175,1,MACCS_104,MACCS_104,algorithmic_medoid,1.0,1.0,1.0,"[""MACCS_104""]","[""MACCS_104""]"
final,2176,1,MACCS_106,MACCS_106,algorithmic_medoid,1.0,1.0,1.0,"[""MACCS_106""]","[""MACCS_106""]"
final,2177,4,MACCS_134,MACCS_134,algorithmic_medoid,0.9206614304297428,0.8240675441609586,0.9811817324653567,"[""MACCS_107"", ""MACCS_134"", ""MACCS_87"", ""nX""]","[""MACCS_134"", ""MACCS_107"", ""nX"", ""MACCS_87""]"
final,2178,1,MACCS_108,MACCS_108,algorithmic_medoid,1.0,1.0,1.0,"[""MACCS_108""]","[""MACCS_108""]"
final,2179,1,MACCS_109,MACCS_109,algorithmic_medoid,1.0,1.0,1.0,"[""MACCS_109""]","[""MACCS_109""]"
final,2180,6,MACCS_11,MACCS_11,algorithmic_medoid,0.9208533039142762,0.8680500308029738,1.0,"[""MACCS_11"", ""MACCS_8"", ""n4AHRing"", ""n4ARing"", ""n4HRing"", ""n4Ring""]","[""MACCS_11"", ""n4AHRing"", ""n4HRing"", ""MACCS_8"", ""n4ARing"", ""n4Ring""]"
final,2181,3,MACCS_110,MACCS_110,algorithmic_medoid,0.9024330313647431,0.8561103362741621,0.9503858692986518,"[""MACCS_110"", ""MACCS_117"", ""MACCS_92""]","[""MACCS_110"", ""MACCS_117"", ""MACCS_92""]"
final,2182,1,MACCS_111,MACCS_111,algorithmic_medoid,1.0,1.0,1.0,"[""MACCS_111""]","[""MACCS_111""]"
final,2183,5,MACCS_112,MACCS_112,algorithmic_medoid,0.8956010774867599,0.8263772972628708,0.9779429853917155,"[""MACCS_112"", ""Xc-4d"", ""Xc-4dv"", ""Xc-6d"", ""Xc-6dv""]","[""MACCS_112"", ""Xc-4dv"", ""Xc-4d"", ""Xc-6dv"", ""Xc-6d""]"
final,2184,2,SlogP_VSA11,SlogP_VSA11,algorithmic_medoid,0.8773662330273045,0.8773662330273045,0.8773662330273045,"[""MACCS_113"", ""SlogP_VSA11""]","[""SlogP_VSA11"", ""MACCS_113""]"
final,2185,1,MACCS_115,MACCS_115,algorithmic_medoid,1.0,1.0,1.0,"[""MACCS_115""]","[""MACCS_115""]"
final,2186,1,MACCS_116,MACCS_116,algorithmic_medoid,1.0,1.0,1.0,"[""MACCS_116""]","[""MACCS_116""]"
final,2187,2,MACCS_118,MACCS_118,algorithmic_medoid,0.9863028122598742,0.9863028122598742,0.9863028122598742,"[""MACCS_118"", ""MACCS_147""]","[""MACCS_118"", ""MACCS_147""]"
final,2188,4,NdsN,NdsN,algorithmic_medoid,0.9148340755410042,0.8613637307864019,0.9987709616131342,"[""MACCS_119"", ""MACCS_78"", ""NdsN"", ""SdsN""]","[""NdsN"", ""SdsN"", ""MACCS_78"", ""MACCS_119""]"
final,2189,1,MACCS_120,MACCS_120,algorithmic_medoid,1.0,1.0,1.0,"[""MACCS_120""]","[""MACCS_120""]"
final,2190,2,MACCS_121,MACCS_121,algorithmic_medoid,0.8562188059431429,0.8562188059431429,0.8562188059431429,"[""MACCS_121"", ""MACCS_137""]","[""MACCS_121"", ""MACCS_137""]"
final,2191,2,MACCS_85,MACCS_85,algorithmic_medoid,0.8915490984010891,0.8915490984010891,0.8915490984010891,"[""MACCS_122"", ""MACCS_85""]","[""MACCS_85"", ""MACCS_122""]"
final,2192,1,MACCS_123,MACCS_123,algorithmic_medoid,1.0,1.0,1.0,"[""MACCS_123""]","[""MACCS_123""]"
final,2193,2,MACCS_124,MACCS_124,algorithmic_medoid,0.8519797113447397,0.8519797113447397,0.8519797113447397,"[""MACCS_124"", ""MACCS_94""]","[""MACCS_124"", ""MACCS_94""]"
final,2194,7,nAromBond,nAromBond,algorithmic_medoid,0.9288051583250573,0.8032523060926583,1.0,"[""MACCS_125"", ""n6aRing"", ""nAromAtom"", ""nAromBond"", ""nBondsA"", ""nBondsM"", ""naRing""]","[""nAromBond"", ""nBondsA"", ""nAromAtom"", ""naRing"", ""nBondsM"", ""n6aRing"", ""MACCS_125""]"
