feature,n_nonmissing,missing_fraction,n_unique_nonmissing,status
ATSC7are,3156,0.0,3026,included
ATSC8are,3156,0.0,2965,included
ATSC0p,3156,0.0,2627,included
ATSC1p,3156,0.0,3026,included
ATSC2p,3156,0.0,3123,included
ATSC3p,3156,0.0,3133,included
ATSC4p,3156,0.0,3124,included
ATSC5p,3156,0.0,3105,included
ATSC6p,3156,0.0,3079,included
ATSC7p,3156,0.0,3029,included
ATSC8p,3156,0.0,2967,included
ATSC0i,3156,0.0,2664,included
ATSC1i,3156,0.0,3030,included
ATSC2i,3156,0.0,3117,included
ATSC3i,3156,0.0,3130,included
ATSC4i,3156,0.0,3119,included
ATSC5i,3156,0.0,3106,included
ATSC6i,3156,0.0,3080,included
ATSC7i,3156,0.0,3029,included
ATSC8i,3156,0.0,2968,included
AATSC0c,3156,0.0,3150,included
AATSC1c,3156,0.0,3151,included
AATSC0dv,3156,0.0,2945,included
AATSC1dv,3156,0.0,3100,included
AATSC0d,3156,0.0,2153,included
AATSC1d,3156,0.0,2950,included
AATSC0Z,3156,0.0,2573,included
AATSC1Z,3156,0.0,2964,included
AATSC0m,3156,0.0,2612,included
AATSC1m,3156,0.0,3045,included
AATSC0v,3156,0.0,2645,included
AATSC1v,3156,0.0,3039,included
AATSC0se,3156,0.0,2549,included
AATSC1se,3156,0.0,2944,included
AATSC0pe,3156,0.0,2573,included
AATSC1pe,3156,0.0,2948,included
AATSC0are,3156,0.0,2563,included
AATSC1are,3156,0.0,2940,included
AATSC0p,3156,0.0,2565,included
AATSC1p,3156,0.0,2953,included
AATSC0i,3156,0.0,2638,included
AATSC1i,3156,0.0,2988,included
BalabanJ,3156,0.0,2740,included
BertzCT,3156,0.0,3008,included
nBonds,3156,0.0,106,included
nBondsO,3156,0.0,60,included
nBondsS,3156,0.0,91,included
nBondsD,3156,0.0,11,included
nBondsT,3156,0.0,3,included
nBondsA,3156,0.0,20,included
nBondsM,3156,0.0,31,included
nBondsKS,3156,0.0,94,included
nBondsKD,3156,0.0,16,included
PNSA1,3156,0.0,3156,included
PNSA2,3156,0.0,3156,included
PNSA3,3156,0.0,3156,included
PNSA4,3156,0.0,3156,included
PPSA1,3156,0.0,3153,included
PPSA2,3156,0.0,3153,included
PPSA3,3156,0.0,3153,included
PPSA4,3156,0.0,3153,included
DPSA1,3156,0.0,3156,included
DPSA2,3156,0.0,3156,included
DPSA3,3156,0.0,3156,included
DPSA4,3156,0.0,3156,included
FNSA1,3156,0.0,3154,included
FNSA2,3156,0.0,3156,included
FNSA3,3156,0.0,3156,included
FNSA4,3156,0.0,3156,included
FPSA1,3156,0.0,3153,included
FPSA2,3156,0.0,3153,included
FPSA3,3156,0.0,3153,included
FPSA4,3156,0.0,3153,included
WNSA1,3156,0.0,3156,included
WNSA2,3156,0.0,3156,included
WNSA3,3156,0.0,3156,included
WNSA4,3156,0.0,3156,included
WPSA1,3156,0.0,3153,included
WPSA2,3156,0.0,3153,included
WPSA3,3156,0.0,3153,included
WPSA4,3156,0.0,3153,included
RNCG,3156,0.0,3140,included
RPCG,3156,0.0,3147,included
RNCS,3156,0.0,3014,included
RPCS,3156,0.0,2983,included
TASA,3156,0.0,3156,included
TPSA,3156,0.0,3058,included
RASA,3156,0.0,3090,included
RPSA,3156,0.0,3087,included
C1SP1,3156,0.0,3,included
C2SP1,3156,0.0,4,included
C1SP2,3156,0.0,9,included
C2SP2,3156,0.0,19,included
C3SP2,3156,0.0,9,included
C1SP3,3156,0.0,14,included
C2SP3,3156,0.0,17,included
C3SP3,3156,0.0,8,included
C4SP3,3156,0.0,4,included
FCSP3,3156,0.0,252,included
Xch-3d,3156,0.0,13,included
Xch-4d,3156,0.0,44,included
Xch-5d,3156,0.0,197,included
Xch-6d,3156,0.0,957,included
Xch-7d,3156,0.0,1775,included
Xch-3dv,3156,0.0,17,included
Xch-4dv,3156,0.0,57,included
Xch-5dv,3156,0.0,396,included
Xch-6dv,3156,0.0,1786,included
Xch-7dv,3156,0.0,2477,included
Xc-3d,3156,0.0,1962,included
Xc-4d,3156,0.0,142,included
Xc-5d,3156,0.0,1192,included
Xc-6d,3156,0.0,223,included
Xc-3dv,3156,0.0,2923,included
Xc-4dv,3156,0.0,279,included
Xc-5dv,3156,0.0,2149,included
Xc-6dv,3156,0.0,455,included
Xpc-4d,3156,0.0,2551,included
Xpc-5d,3156,0.0,2673,included
Xpc-6d,3156,0.0,2726,included
Xpc-4dv,3156,0.0,3050,included
Xpc-5dv,3156,0.0,3067,included
Xpc-6dv,3156,0.0,3060,included
Xp-1d,3156,0.0,2172,included
Xp-2d,3156,0.0,2697,included
Xp-3d,3156,0.0,2715,included
Xp-4d,3156,0.0,2729,included
Xp-5d,3156,0.0,2728,included
Xp-6d,3156,0.0,2703,included
Xp-7d,3156,0.0,2683,included
Xp-1dv,3156,0.0,3115,included
Xp-2dv,3156,0.0,3140,included
Xp-3dv,3156,0.0,3128,included
Xp-4dv,3156,0.0,3099,included
Xp-5dv,3156,0.0,3074,included
Xp-6dv,3156,0.0,3046,included
Xp-7dv,3156,0.0,3014,included
SZ,3156,0.0,549,included
Sm,3156,0.0,2614,included
Sv,3156,0.0,2594,included
Sse,3156,0.0,2616,included
Spe,3156,0.0,2463,included
Sare,3156,0.0,2505,included
Sp,3156,0.0,2600,included
Si,3156,0.0,2634,included
MZ,3156,0.0,1605,included
Mm,3156,0.0,2592,included
Mv,3156,0.0,2574,included
Mse,3156,0.0,2568,included
Mpe,3156,0.0,2482,included
Mare,3156,0.0,2476,included
Mp,3156,0.0,2587,included
Mi,3156,0.0,2581,included
NsssB,3156,0.0,2,included
NsCH3,3156,0.0,11,included
NdCH2,3156,0.0,3,included
NssCH2,3156,0.0,18,included
NtCH,3156,0.0,2,included
NdsCH,3156,0.0,7,included
NaaCH,3156,0.0,18,included
NsssCH,3156,0.0,11,included
NddC,3156,0.0,2,included
NtsC,3156,0.0,5,included
NdssC,3156,0.0,10,included
NaasC,3156,0.0,12,included
NaaaC,3156,0.0,6,included
NssssC,3156,0.0,7,included
NsNH2,3156,0.0,5,included
NssNH,3156,0.0,6,included
NaaNH,3156,0.0,4,included
NtN,3156,0.0,3,included
NdsN,3156,0.0,5,included
NaaN,3156,0.0,7,included
NsssN,3156,0.0,6,included
NddsN,3156,0.0,2,included
NaasN,3156,0.0,4,included
NssssN,3156,0.0,3,included
NsOH,3156,0.0,6,included
NdO,3156,0.0,7,included
NssO,3156,0.0,9,included
NaaO,3156,0.0,3,included
NsF,3156,0.0,10,included
NdsssP,3156,0.0,3,included
NsSH,3156,0.0,3,included
NdS,3156,0.0,3,included
NssS,3156,0.0,4,included
NaaS,3156,0.0,3,included
NdssS,3156,0.0,3,included
NddssS,3156,0.0,3,included
NsCl,3156,0.0,7,included
NsBr,3156,0.0,4,included
NsI,3156,0.0,5,included
SsssB,3156,0.0,2,included
SsCH3,3156,0.0,2395,included
SdCH2,3156,0.0,76,included
SssCH2,3156,0.0,2736,included
StCH,3156,0.0,27,included
SdsCH,3156,0.0,587,included
SaaCH,3156,0.0,2594,included
SsssCH,3156,0.0,1922,included
SddC,3156,0.0,2,included
StsC,3156,0.0,143,included
SdssC,3156,0.0,2092,included
SaasC,3156,0.0,2613,included
SaaaC,3156,0.0,443,included
SssssC,3156,0.0,1021,included
SsNH2,3156,0.0,492,included
SssNH,3156,0.0,1188,included
SaaNH,3156,0.0,235,included
StN,3156,0.0,107,included
SdsN,3156,0.0,294,included
SaaN,3156,0.0,710,included
SsssN,3156,0.0,1489,included
SddsN,3156,0.0,94,included
SaasN,3156,0.0,386,included
SssssN,3156,0.0,43,included
SsOH,3156,0.0,1229,included
SdO,3156,0.0,2150,included
SssO,3156,0.0,1337,included
SaaO,3156,0.0,181,included
SsF,3156,0.0,409,included
SdsssP,3156,0.0,22,included
SsSH,3156,0.0,6,included
SdS,3156,0.0,40,included
SssS,3156,0.0,325,included
SaaS,3156,0.0,152,included
SdssS,3156,0.0,17,included
SddssS,3156,0.0,277,included
SsCl,3156,0.0,595,included
SsBr,3156,0.0,77,included
SsI,3156,0.0,29,included
ECIndex,3156,0.0,952,included
fragCpx,3156,0.0,773,included
fMF,3156,0.0,552,included
GeomDiameter,3156,0.0,3156,included
GeomRadius,3156,0.0,3156,included
GeomShapeIndex,3156,0.0,3156,included
GeomPetitjeanIndex,3156,0.0,3156,included
GRAV,3156,0.0,3156,included
GRAVH,3156,0.0,3156,included
GRAVp,3156,0.0,3156,included
GRAVHp,3156,0.0,3156,included
nHBAcc,3156,0.0,12,included
nHBDon,3156,0.0,7,included
IC0,3156,0.0,2207,included
IC1,3156,0.0,2941,included
IC2,3156,0.0,2795,included
IC3,3156,0.0,2287,included
IC4,3156,0.0,2094,included
IC5,3156,0.0,2062,included
TIC0,3156,0.0,2296,included
TIC1,3156,0.0,2943,included
TIC2,3156,0.0,2799,included
TIC3,3156,0.0,2282,included
TIC4,3156,0.0,2094,included
TIC5,3156,0.0,2061,included
SIC0,3156,0.0,2294,included
SIC1,3156,0.0,2945,included
SIC2,3156,0.0,2814,included
SIC3,3156,0.0,2271,included
SIC4,3156,0.0,2059,included
SIC5,3156,0.0,2028,included
BIC0,3156,0.0,2480,included
BIC1,3156,0.0,3005,included
BIC2,3156,0.0,2990,included
BIC3,3156,0.0,2811,included
BIC4,3156,0.0,2690,included
BIC5,3156,0.0,2656,included
CIC0,3156,0.0,2287,included
CIC1,3156,0.0,2934,included
CIC2,3156,0.0,2785,included
CIC3,3156,0.0,2235,included
CIC4,3156,0.0,2037,included
CIC5,3156,0.0,2006,included
MIC0,3156,0.0,2520,included
MIC1,3156,0.0,3057,included
MIC2,3156,0.0,3087,included
MIC3,3156,0.0,3043,included
MIC4,3156,0.0,3015,included
MIC5,3156,0.0,3007,included
ZMIC0,3156,0.0,2557,included
ZMIC1,3156,0.0,3059,included
ZMIC2,3156,0.0,3089,included
ZMIC3,3156,0.0,3027,included
ZMIC4,3156,0.0,2991,included
ZMIC5,3156,0.0,2981,included
Lipinski,3156,0.0,2,included
GhoseFilter,3156,0.0,2,included
FilterItLogS,3156,0.0,3040,included
VMcGowan,3156,0.0,2667,included
LabuteASA,3156,0.0,3007,included
PEOE_VSA1,3156,0.0,456,included
PEOE_VSA2,3156,0.0,209,included
PEOE_VSA3,3156,0.0,140,included
PEOE_VSA4,3156,0.0,82,included
PEOE_VSA5,3156,0.0,44,included
PEOE_VSA6,3156,0.0,510,included
PEOE_VSA7,3156,0.0,1354,included
PEOE_VSA8,3156,0.0,1316,included
PEOE_VSA9,3156,0.0,886,included
PEOE_VSA10,3156,0.0,476,included
PEOE_VSA11,3156,0.0,236,included
PEOE_VSA12,3156,0.0,131,included
PEOE_VSA13,3156,0.0,56,included
SMR_VSA1,3156,0.0,510,included
SMR_VSA2,3156,0.0,9,included
SMR_VSA3,3156,0.0,239,included
SMR_VSA4,3156,0.0,98,included
SMR_VSA5,3156,0.0,1084,included
SMR_VSA6,3156,0.0,530,included
SMR_VSA7,3156,0.0,1055,included
SMR_VSA9,3156,0.0,83,included
SlogP_VSA1,3156,0.0,221,included
SlogP_VSA2,3156,0.0,2116,included
SlogP_VSA3,3156,0.0,351,included
SlogP_VSA4,3156,0.0,131,included
SlogP_VSA5,3156,0.0,869,included
SlogP_VSA6,3156,0.0,686,included
SlogP_VSA7,3156,0.0,10,included
SlogP_VSA8,3156,0.0,118,included
SlogP_VSA10,3156,0.0,92,included
SlogP_VSA11,3156,0.0,14,included
EState_VSA1,3156,0.0,628,included
EState_VSA2,3156,0.0,1020,included
EState_VSA3,3156,0.0,996,included
EState_VSA4,3156,0.0,1190,included
EState_VSA5,3156,0.0,648,included
EState_VSA6,3156,0.0,455,included
EState_VSA7,3156,0.0,460,included
EState_VSA8,3156,0.0,1063,included
EState_VSA9,3156,0.0,249,included
EState_VSA10,3156,0.0,174,included
VSA_EState1,3156,0.0,2111,included
VSA_EState2,3156,0.0,2794,included
VSA_EState3,3156,0.0,2546,included
VSA_EState4,3156,0.0,2913,included
VSA_EState5,3156,0.0,2687,included
VSA_EState6,3156,0.0,2667,included
VSA_EState7,3156,0.0,2620,included
VSA_EState8,3156,0.0,2797,included
VSA_EState9,3156,0.0,1304,included
MOMI-X,3156,0.0,3156,included
MOMI-Y,3156,0.0,3156,included
MOMI-Z,3156,0.0,3156,included
PBF,3156,0.0,3155,included
MPC2,3156,0.0,86,included
MPC3,3156,0.0,123,included
MPC4,3156,0.0,170,included
MPC5,3156,0.0,235,included
MPC6,3156,0.0,291,included
MPC7,3156,0.0,353,included
MPC8,3156,0.0,399,included
MPC9,3156,0.0,434,included
MPC10,3156,0.0,456,included
TMPC10,3156,0.0,1318,included
piPC1,3156,0.0,120,included
piPC2,3156,0.0,355,included
piPC3,3156,0.0,851,included
piPC4,3156,0.0,1572,included
piPC5,3156,0.0,2066,included
piPC6,3156,0.0,2304,included
piPC7,3156,0.0,2458,included
piPC8,3156,0.0,2411,included
piPC9,3156,0.0,2348,included
piPC10,3156,0.0,2284,included
TpiPC10,3156,0.0,2779,included
apol,3156,0.0,2609,included
bpol,3156,0.0,2337,included
nRing,3156,0.0,10,included
n3Ring,3156,0.0,4,included
n4Ring,3156,0.0,3,included
n5Ring,3156,0.0,5,included
n6Ring,3156,0.0,8,included
n7Ring,3156,0.0,3,included
n8Ring,3156,0.0,2,included
n9Ring,3156,0.0,2,included
nG12Ring,3156,0.0,3,included
nHRing,3156,0.0,7,included
n3HRing,3156,0.0,2,included
n4HRing,3156,0.0,3,included
n5HRing,3156,0.0,5,included
n6HRing,3156,0.0,6,included
n7HRing,3156,0.0,3,included
n8HRing,3156,0.0,2,included
n9HRing,3156,0.0,2,included
nG12HRing,3156,0.0,3,included
naRing,3156,0.0,6,included
n5aRing,3156,0.0,4,included
n6aRing,3156,0.0,5,included
n7aRing,3156,0.0,2,included
naHRing,3156,0.0,5,included
n5aHRing,3156,0.0,4,included
n6aHRing,3156,0.0,5,included
n7aHRing,3156,0.0,2,included
nARing,3156,0.0,8,included
n3ARing,3156,0.0,4,included
n4ARing,3156,0.0,3,included
n5ARing,3156,0.0,5,included
n6ARing,3156,0.0,7,included
n7ARing,3156,0.0,3,included
n8ARing,3156,0.0,2,included
n9ARing,3156,0.0,2,included
nG12ARing,3156,0.0,3,included
nAHRing,3156,0.0,6,included
n3AHRing,3156,0.0,2,included
n4AHRing,3156,0.0,3,included
n5AHRing,3156,0.0,4,included
n6AHRing,3156,0.0,5,included
n7AHRing,3156,0.0,3,included
n8AHRing,3156,0.0,2,included
n9AHRing,3156,0.0,2,included
nG12AHRing,3156,0.0,3,included
nFRing,3156,0.0,3,included
n6FRing,3156,0.0,2,included
n7FRing,3156,0.0,2,included
n8FRing,3156,0.0,2,included
n9FRing,3156,0.0,3,included
n10FRing,3156,0.0,3,included
n11FRing,3156,0.0,2,included
n12FRing,3156,0.0,2,included
nG12FRing,3156,0.0,3,included
nFHRing,3156,0.0,3,included
n6FHRing,3156,0.0,2,included
n7FHRing,3156,0.0,2,included
n8FHRing,3156,0.0,2,included
n9FHRing,3156,0.0,3,included
n10FHRing,3156,0.0,3,included
n11FHRing,3156,0.0,2,included
n12FHRing,3156,0.0,2,included
nG12FHRing,3156,0.0,3,included
nFaRing,3156,0.0,3,included
n9FaRing,3156,0.0,3,included
n10FaRing,3156,0.0,3,included
n11FaRing,3156,0.0,2,included
nG12FaRing,3156,0.0,2,included
nFaHRing,3156,0.0,3,included
n9FaHRing,3156,0.0,3,included
n10FaHRing,3156,0.0,3,included
n11FaHRing,3156,0.0,2,included
nG12FaHRing,3156,0.0,2,included
nFARing,3156,0.0,3,included
n6FARing,3156,0.0,2,included
n7FARing,3156,0.0,2,included
n8FARing,3156,0.0,2,included
n9FARing,3156,0.0,3,included
n10FARing,3156,0.0,3,included
n11FARing,3156,0.0,2,included
n12FARing,3156,0.0,2,included
nG12FARing,3156,0.0,3,included
nFAHRing,3156,0.0,3,included
n6FAHRing,3156,0.0,2,included
n7FAHRing,3156,0.0,2,included
n8FAHRing,3156,0.0,2,included
n9FAHRing,3156,0.0,3,included
n10FAHRing,3156,0.0,3,included
n11FAHRing,3156,0.0,2,included
n12FAHRing,3156,0.0,2,included
nG12FAHRing,3156,0.0,3,included
nRot,3156,0.0,19,included
SLogP,3156,0.0,3032,included
SMR,3156,0.0,3074,included
TopoPSA(NO),3156,0.0,1388,included
TopoPSA,3156,0.0,1573,included
GGI1,3156,0.0,33,included
GGI2,3156,0.0,190,included
GGI3,3156,0.0,662,included
GGI4,3156,0.0,1786,included
GGI5,3156,0.0,1560,included
GGI6,3156,0.0,1766,included
GGI7,3156,0.0,1280,included
GGI8,3156,0.0,1135,included
GGI9,3156,0.0,913,included
GGI10,3156,0.0,697,included
JGI1,3156,0.0,409,included
JGI2,3156,0.0,586,included
JGI3,3156,0.0,1618,included
JGI4,3156,0.0,2288,included
JGI5,3156,0.0,2078,included
JGI6,3156,0.0,2185,included
JGI7,3156,0.0,1906,included
JGI8,3156,0.0,1742,included
JGI9,3156,0.0,1380,included
JGI10,3156,0.0,1120,included
JGT10,3156,0.0,2726,included
Diameter,3156,0.0,28,included
Radius,3156,0.0,16,included
MWC01,3156,0.0,60,included
MWC02,3156,0.0,135,included
MWC03,3156,0.0,295,included
MWC04,3156,0.0,635,included
MWC05,3156,0.0,1185,included
MWC06,3156,0.0,1856,included
MWC07,3156,0.0,2303,included
MWC08,3156,0.0,2507,included
MWC09,3156,0.0,2606,included
MWC10,3156,0.0,2637,included
TMWC10,3156,0.0,2664,included
SRW02,3156,0.0,60,included
SRW03,3156,0.0,4,included
SRW04,3156,0.0,201,included
SRW05,3156,0.0,12,included
SRW06,3156,0.0,747,included
SRW07,3156,0.0,53,included
SRW08,3156,0.0,1837,included
SRW09,3156,0.0,222,included
SRW10,3156,0.0,2485,included
TSRW10,3156,0.0,2656,included
MW,3156,0.0,2619,included
AMW,3156,0.0,2600,included
WPath,3156,0.0,1827,included
WPol,3156,0.0,97,included
Zagreb1,3156,0.0,135,included
Zagreb2,3156,0.0,295,included
mZagreb2,3156,0.0,1041,included
MACCS_8,3156,0.0,2,included
MACCS_11,3156,0.0,2,included
MACCS_13,3156,0.0,2,included
MACCS_14,3156,0.0,2,included
MACCS_15,3156,0.0,2,included
MACCS_16,3156,0.0,2,included
MACCS_17,3156,0.0,2,included
MACCS_18,3156,0.0,2,included
MACCS_19,3156,0.0,2,included
MACCS_21,3156,0.0,2,included
MACCS_22,3156,0.0,2,included
MACCS_23,3156,0.0,2,included
MACCS_24,3156,0.0,2,included
MACCS_25,3156,0.0,2,included
MACCS_26,3156,0.0,2,included
MACCS_27,3156,0.0,2,included
MACCS_28,3156,0.0,2,included
MACCS_29,3156,0.0,2,included
MACCS_30,3156,0.0,2,included
MACCS_31,3156,0.0,2,included
MACCS_32,3156,0.0,2,included
MACCS_33,3156,0.0,2,included
MACCS_34,3156,0.0,2,included
MACCS_36,3156,0.0,2,included
MACCS_37,3156,0.0,2,included
MACCS_38,3156,0.0,2,included
MACCS_39,3156,0.0,2,included
MACCS_40,3156,0.0,2,included
MACCS_41,3156,0.0,2,included
MACCS_42,3156,0.0,2,included
MACCS_43,3156,0.0,2,included
MACCS_44,3156,0.0,2,included
MACCS_45,3156,0.0,2,included
MACCS_46,3156,0.0,2,included
MACCS_47,3156,0.0,2,included
MACCS_48,3156,0.0,2,included
MACCS_49,3156,0.0,2,included
MACCS_50,3156,0.0,2,included
MACCS_51,3156,0.0,2,included
MACCS_52,3156,0.0,2,included
MACCS_53,3156,0.0,2,included
MACCS_54,3156,0.0,2,included
MACCS_55,3156,0.0,2,included
MACCS_56,3156,0.0,2,included
MACCS_57,3156,0.0,2,included
MACCS_58,3156,0.0,2,included
MACCS_59,3156,0.0,2,included
MACCS_60,3156,0.0,2,included
MACCS_61,3156,0.0,2,included
MACCS_62,3156,0.0,2,included
MACCS_63,3156,0.0,2,included
MACCS_64,3156,0.0,2,included
MACCS_65,3156,0.0,2,included
MACCS_66,3156,0.0,2,included
MACCS_67,3156,0.0,2,included
MACCS_68,3156,0.0,2,included
MACCS_69,3156,0.0,2,included
MACCS_70,3156,0.0,2,included
MACCS_71,3156,0.0,2,included
MACCS_72,3156,0.0,2,included
MACCS_73,3156,0.0,2,included
MACCS_74,3156,0.0,2,included
MACCS_75,3156,0.0,2,included
MACCS_76,3156,0.0,2,included
MACCS_77,3156,0.0,2,included
MACCS_78,3156,0.0,2,included
MACCS_79,3156,0.0,2,included
MACCS_80,3156,0.0,2,included
MACCS_81,3156,0.0,2,included
MACCS_82,3156,0.0,2,included
MACCS_83,3156,0.0,2,included
MACCS_84,3156,0.0,2,included
MACCS_85,3156,0.0,2,included
MACCS_86,3156,0.0,2,included
MACCS_87,3156,0.0,2,included
MACCS_88,3156,0.0,2,included
MACCS_89,3156,0.0,2,included
MACCS_90,3156,0.0,2,included
MACCS_91,3156,0.0,2,included
MACCS_92,3156,0.0,2,included
MACCS_93,3156,0.0,2,included
MACCS_94,3156,0.0,2,included
MACCS_95,3156,0.0,2,included
MACCS_96,3156,0.0,2,included
MACCS_97,3156,0.0,2,included
MACCS_98,3156,0.0,2,included
MACCS_99,3156,0.0,2,included
MACCS_100,3156,0.0,2,included
MACCS_101,3156,0.0,2,included
MACCS_102,3156,0.0,2,included
MACCS_103,3156,0.0,2,included
MACCS_104,3156,0.0,2,included
MACCS_105,3156,0.0,2,included
MACCS_106,3156,0.0,2,included
MACCS_107,3156,0.0,2,included
MACCS_108,3156,0.0,2,included
MACCS_109,3156,0.0,2,included
MACCS_110,3156,0.0,2,included
MACCS_111,3156,0.0,2,included
MACCS_112,3156,0.0,2,included
MACCS_113,3156,0.0,2,included
MACCS_114,3156,0.0,2,included
MACCS_115,3156,0.0,2,included
MACCS_116,3156,0.0,2,included
MACCS_117,3156,0.0,2,included
MACCS_118,3156,0.0,2,included
MACCS_119,3156,0.0,2,included
MACCS_120,3156,0.0,2,included
MACCS_121,3156,0.0,2,included
MACCS_122,3156,0.0,2,included
MACCS_123,3156,0.0,2,included
MACCS_124,3156,0.0,2,included
MACCS_125,3156,0.0,2,included
MACCS_126,3156,0.0,2,included
MACCS_127,3156,0.0,2,included
MACCS_128,3156,0.0,2,included
MACCS_129,3156,0.0,2,included
MACCS_130,3156,0.0,2,included
MACCS_131,3156,0.0,2,included
MACCS_132,3156,0.0,2,included
MACCS_133,3156,0.0,2,included
MACCS_134,3156,0.0,2,included
MACCS_135,3156,0.0,2,included
MACCS_136,3156,0.0,2,included
MACCS_137,3156,0.0,2,included
MACCS_138,3156,0.0,2,included
MACCS_139,3156,0.0,2,included
MACCS_140,3156,0.0,2,included
MACCS_141,3156,0.0,2,included
MACCS_142,3156,0.0,2,included
MACCS_143,3156,0.0,2,included
MACCS_144,3156,0.0,2,included
MACCS_145,3156,0.0,2,included
MACCS_146,3156,0.0,2,included
MACCS_147,3156,0.0,2,included
MACCS_148,3156,0.0,2,included
MACCS_149,3156,0.0,2,included
MACCS_150,3156,0.0,2,included
MACCS_151,3156,0.0,2,included
MACCS_152,3156,0.0,2,included
MACCS_153,3156,0.0,2,included
MACCS_154,3156,0.0,2,included
MACCS_155,3156,0.0,2,included
MACCS_156,3156,0.0,2,included
MACCS_157,3156,0.0,2,included
MACCS_158,3156,0.0,2,included
MACCS_159,3156,0.0,2,included
MACCS_160,3156,0.0,2,included
MACCS_161,3156,0.0,2,included
MACCS_162,3156,0.0,2,included
MACCS_163,3156,0.0,2,included
MACCS_164,3156,0.0,2,included
MACCS_165,3156,0.0,2,included
MACCS_166,3156,0.0,2,included
