feature,pearson_r,abs_pearson_r
ECFP_1964,0.03541727532457867,0.03541727532457867
ECFP_1581,0.035407140952179984,0.035407140952179984
ECFP_673,-0.03539243271627931,0.03539243271627931
ECFP_542,-0.03539243271627929,0.03539243271627929
ECFP_439,-0.035383903478143915,0.035383903478143915
ECFP_1031,0.0350388074799528,0.0350388074799528
ECFP_1390,0.03503880747995264,0.03503880747995264
ECFP_485,-0.03503699357194656,0.03503699357194656
ECFP_1015,0.035004162166036704,0.035004162166036704
ECFP_1914,-0.03493358576226919,0.03493358576226919
ECFP_1561,0.034810770299614435,0.034810770299614435
ECFP_1501,-0.03475645783382891,0.03475645783382891
ECFP_1650,0.03469189757375524,0.03469189757375524
ECFP_25,-0.03457814775932688,0.03457814775932688
ECFP_1918,-0.03453870881411834,0.03453870881411834
ECFP_1358,-0.034386142571802183,0.034386142571802183
ECFP_892,-0.03435537009729652,0.03435537009729652
ECFP_1265,0.03423337878329575,0.03423337878329575
ECFP_1992,0.033959316163538825,0.033959316163538825
ECFP_820,-0.033857890658654154,0.033857890658654154
ECFP_297,-0.0338535688221929,0.0338535688221929
ECFP_1786,-0.0338535688221927,0.0338535688221927
ECFP_251,0.03383615397371866,0.03383615397371866
ECFP_55,-0.033828921487128,0.033828921487128
ECFP_1396,-0.033828921487128,0.033828921487128
ECFP_258,-0.033828921487128,0.033828921487128
ECFP_79,-0.0337761620183387,0.0337761620183387
ECFP_327,-0.03366887276891119,0.03366887276891119
ECFP_220,0.033651167855162596,0.033651167855162596
ECFP_630,-0.03364926913859937,0.03364926913859937
ECFP_449,-0.033642556687033684,0.033642556687033684
ECFP_1852,-0.033478555836218546,0.033478555836218546
ECFP_1809,-0.033433250997575305,0.033433250997575305
PEOE_VSA5,-0.033418892376792964,0.033418892376792964
ECFP_154,0.03333991976132711,0.03333991976132711
ECFP_256,-0.03333863797436555,0.03333863797436555
ECFP_1724,-0.033303453659128616,0.033303453659128616
ECFP_1230,-0.03330244404095877,0.03330244404095877
ECFP_1500,0.033171051101301106,0.033171051101301106
ECFP_1103,-0.03316096500214589,0.03316096500214589
ECFP_103,0.033160588805120274,0.033160588805120274
ECFP_158,-0.03296130559259003,0.03296130559259003
ECFP_1225,0.03293533403310822,0.03293533403310822
ECFP_481,-0.03291239570539661,0.03291239570539661
ECFP_604,0.03287975148248566,0.03287975148248566
ECFP_1834,0.03284963624856467,0.03284963624856467
ECFP_1345,0.03284963624856467,0.03284963624856467
ECFP_249,0.032792755257457375,0.032792755257457375
ECFP_1120,0.03274032916062458,0.03274032916062458
ECFP_600,0.03266933984965169,0.03266933984965169
ECFP_1714,-0.03266677122766232,0.03266677122766232
ECFP_1083,0.032528111162384084,0.032528111162384084
ECFP_601,-0.03242114674992808,0.03242114674992808
ECFP_1888,0.03236396510329197,0.03236396510329197
ECFP_1784,-0.03235807094884066,0.03235807094884066
ECFP_1830,-0.03235807094884066,0.03235807094884066
ECFP_1469,-0.03235807094884066,0.03235807094884066
ECFP_572,-0.03235807094884066,0.03235807094884066
n8FARing,-0.03231470492810652,0.03231470492810652
n8FRing,-0.03231470492810652,0.03231470492810652
ECFP_1388,-0.03231065534783738,0.03231065534783738
ECFP_1468,-0.03231065534783736,0.03231065534783736
ECFP_1832,-0.03218351518057347,0.03218351518057347
ECFP_1153,-0.0321393280166783,0.0321393280166783
ECFP_876,0.03213207161826027,0.03213207161826027
ECFP_1064,0.032078839739186904,0.032078839739186904
SlogP_VSA10,0.031954722774373834,0.031954722774373834
ECFP_1268,-0.03192989779445954,0.03192989779445954
ECFP_1319,-0.03191480441616868,0.03191480441616868
Xpc-6dv,-0.031888811055971474,0.031888811055971474
ECFP_1448,0.03186962415854302,0.03186962415854302
SddC,0.03186906922303984,0.03186906922303984
ECFP_417,0.03186906922303978,0.03186906922303978
NddC,0.031869069223039774,0.031869069223039774
ECFP_1259,0.031869069223039774,0.031869069223039774
ECFP_2047,-0.03186778743607822,0.03186778743607822
ECFP_2045,0.03181641567423374,0.03181641567423374
ECFP_1942,-0.03181143174100008,0.03181143174100008
ECFP_1738,0.03175746853214727,0.03175746853214727
ECFP_1150,-0.03174378224496497,0.03174378224496497
ECFP_988,-0.03174378224496497,0.03174378224496497
ECFP_1858,0.03170995293039084,0.03170995293039084
ECFP_623,-0.03165837096640785,0.03165837096640785
ECFP_1814,0.03165806552605459,0.03165806552605459
ECFP_94,-0.031615561968138965,0.031615561968138965
ECFP_99,0.03156970841797748,0.03156970841797748
ECFP_819,-0.03143535413148572,0.03143535413148572
ECFP_1385,-0.03142041714658057,0.03142041714658057
ECFP_463,-0.031361553774193154,0.031361553774193154
ECFP_660,0.03122279851178005,0.03122279851178005
ECFP_1252,0.03122279851177996,0.03122279851177996
ECFP_665,0.0312227985117799,0.0312227985117799
ECFP_633,0.031222798511779885,0.031222798511779885
ECFP_616,0.031218390127744446,0.031218390127744446
ECFP_779,-0.03119302436125674,0.03119302436125674
ECFP_697,-0.031176909142092497,0.031176909142092497
ECFP_56,-0.03112484355101465,0.03112484355101465
ECFP_1761,0.031101985683837572,0.031101985683837572
ECFP_1601,-0.03099567873317536,0.03099567873317536
ECFP_1163,0.030942880673623503,0.030942880673623503
ECFP_956,0.030895695622432332,0.030895695622432332
ECFP_210,0.030875888605582404,0.030875888605582404
ECFP_2008,0.030875888605582383,0.030875888605582383
ECFP_1242,-0.030874074697576234,0.030874074697576234
ECFP_1256,-0.030821135991330562,0.030821135991330562
ECFP_1571,-0.0308001001971379,0.0308001001971379
ECFP_1232,-0.03080010019713789,0.03080010019713789
ECFP_408,0.030796404317507586,0.030796404317507586
NtsC,-0.030788889849310247,0.030788889849310247
ECFP_75,0.03072636239227645,0.03072636239227645
ECFP_1578,-0.030616809651285527,0.030616809651285527
ECFP_117,-0.030566632701120616,0.030566632701120616
ECFP_924,-0.030556003334865026,0.030556003334865026
ECFP_706,-0.030556003334865,0.030556003334865
ECFP_411,-0.03052716479137874,0.03052716479137874
ECFP_26,-0.03050913970249289,0.03050913970249289
ECFP_540,-0.030456150928053965,0.030456150928053965
ECFP_1553,0.03039821868475243,0.03039821868475243
ECFP_498,0.030398218684752426,0.030398218684752426
ECFP_1462,0.030398218684752416,0.030398218684752416
ECFP_773,0.030398218684752416,0.030398218684752416
SsBr,-0.03033947795742172,0.03033947795742172
ECFP_52,-0.030336165635709778,0.030336165635709778
ECFP_1483,0.03032882251956005,0.03032882251956005
ECFP_1306,-0.030326599487784,0.030326599487784
ECFP_7,0.030231340593943976,0.030231340593943976
C2SP1,0.030217204597359347,0.030217204597359347
ECFP_462,-0.030180254885181185,0.030180254885181185
nH,-0.030153574608048125,0.030153574608048125
ECFP_1463,-0.030120765532454772,0.030120765532454772
ECFP_1988,-0.030120765532454713,0.030120765532454713
ECFP_1634,0.030084078962920265,0.030084078962920265
ATSC2v,-0.03006366627427649,0.03006366627427649
ECFP_1079,0.02990793517198997,0.02990793517198997
ECFP_113,-0.029906653385028462,0.029906653385028462
ECFP_1490,-0.02990665338502846,0.02990665338502846
n9FARing,-0.02990404527574881,0.02990404527574881
ECFP_437,-0.029898894421566232,0.029898894421566232
ECFP_635,-0.029896490237399386,0.029896490237399386
ECFP_1005,0.029893833835264415,0.029893833835264415
ECFP_2006,0.029835158886989826,0.029835158886989826
ECFP_1323,0.029722284373716445,0.029722284373716445
ECFP_82,-0.029719277494851194,0.029719277494851194
ECFP_1028,0.02968432826740447,0.02968432826740447
JGI2,-0.02962552221470746,0.02962552221470746
ECFP_785,0.02952146877000449,0.02952146877000449
ECFP_77,-0.02951831872131881,0.02951831872131881
ECFP_409,0.029512711462241183,0.029512711462241183
ECFP_1008,0.02948824898079231,0.02948824898079231
ECFP_178,-0.029486435072786178,0.029486435072786178
ECFP_1685,-0.029486435072786105,0.029486435072786105
ECFP_194,-0.029476289833475437,0.029476289833475437
ECFP_985,-0.029456814839089004,0.029456814839089004
ECFP_668,0.029417651659227495,0.029417651659227495
ECFP_786,-0.029417371176324092,0.029417371176324092
ECFP_1975,-0.029318931826506762,0.029318931826506762
ECFP_1457,-0.029272180496443003,0.029272180496443003
ECFP_2043,0.02926108150197247,0.02926108150197247
ECFP_1792,0.02923985083534767,0.02923985083534767
ECFP_647,-0.02919285328203921,0.02919285328203921
ECFP_1771,-0.029181463240215356,0.029181463240215356
MACCS_163,-0.02915256098303566,0.02915256098303566
ECFP_720,0.029141339074594808,0.029141339074594808
ECFP_175,0.029141339074594805,0.029141339074594805
ECFP_1065,-0.02908055086135258,0.02908055086135258
ECFP_2037,-0.029080550861352417,0.029080550861352417
ECFP_322,0.029075196555625606,0.029075196555625606
ECFP_1728,0.02898497268363778,0.02898497268363778
ECFP_1716,0.02898497268363774,0.02898497268363774
ECFP_722,-0.028982404061648363,0.028982404061648363
n4ARing,-0.02892896006780343,0.02892896006780343
n4Ring,-0.02892896006780343,0.02892896006780343
ECFP_1337,-0.02892608635950357,0.02892608635950357
ECFP_666,0.028800175437037192,0.028800175437037192
ECFP_387,-0.028795567317120862,0.028795567317120862
ECFP_1115,-0.028736779583914098,0.028736779583914098
ECFP_2003,-0.028625980179166906,0.028625980179166906
ECFP_921,-0.028577464042468352,0.028577464042468352
ECFP_1766,-0.028557302985918437,0.028557302985918437
ECFP_928,0.028493723728169232,0.028493723728169232
ECFP_1131,-0.02844570535419364,0.02844570535419364
ECFP_1401,-0.02843580284674112,0.02843580284674112
ECFP_771,-0.02842028208511928,0.02842028208511928
ECFP_1038,0.028360500038726807,0.028360500038726807
ECFP_760,0.028344766659506606,0.028344766659506606
ECFP_562,0.028324214697454126,0.028324214697454126
ECFP_1402,0.02824809925043503,0.02824809925043503
ECFP_1773,-0.02824553062844559,0.02824553062844559
MACCS_99,-0.0282137662470246,0.0282137662470246
ECFP_1513,-0.028137788644157793,0.028137788644157793
ECFP_891,0.028061330108070454,0.028061330108070454
ECFP_1077,-0.02795808111138279,0.02795808111138279
ECFP_226,0.027946801120940157,0.027946801120940157
ECFP_869,-0.027945519333978677,0.027945519333978677
ECFP_1635,-0.027945519333978677,0.027945519333978677
ECFP_840,0.027777893556634233,0.027777893556634233
ECFP_1310,0.02775369944980467,0.02775369944980467
ECFP_239,-0.027718513905691643,0.027718513905691643
ECFP_1111,-0.027698113245847485,0.027698113245847485
ECFP_1109,-0.027654924040827183,0.027654924040827183
ECFP_162,0.027649340911448085,0.027649340911448085
ECFP_419,0.027516099148135135,0.027516099148135135
ECFP_1327,0.027494457005198123,0.027494457005198123
ECFP_994,-0.027492233973422178,0.027492233973422178
ECFP_1945,0.027481149242106106,0.027481149242106106
ECFP_1288,-0.027434540527487918,0.027434540527487918
ECFP_1709,-0.027404975635601053,0.027404975635601053
ECFP_1768,-0.027346430466117993,0.027346430466117993
ECFP_221,-0.027270250267882705,0.027270250267882705
ECFP_1626,0.02726131154295082,0.02726131154295082
ECFP_1027,0.027258414993234198,0.027258414993234198
ECFP_782,0.027236859759362776,0.027236859759362776
C3SP2,-0.02710281022020557,0.02710281022020557
ECFP_829,0.027059879637409787,0.027059879637409787
ECFP_1749,-0.027017408239774346,0.027017408239774346
ECFP_280,0.02696623409541526,0.02696623409541526
ECFP_475,0.02696623409541526,0.02696623409541526
ECFP_353,0.02696623409541526,0.02696623409541526
ECFP_1759,0.02696623409541526,0.02696623409541526
ECFP_861,-0.026964952308453798,0.026964952308453798
ECFP_1743,-0.026964952308453794,0.026964952308453794
ECFP_362,-0.026964952308453794,0.026964952308453794
ECFP_1541,-0.026964952308453787,0.026964952308453787
ECFP_574,-0.026964952308453787,0.026964952308453787
ECFP_1569,-0.026918691844066152,0.026918691844066152
ECFP_213,0.026827607531117747,0.026827607531117747
ECFP_1638,-0.026799547948511873,0.026799547948511873
ECFP_1649,0.026791709991825813,0.026791709991825813
ECFP_964,0.0267812451422343,0.0267812451422343
ECFP_524,-0.026612720829659948,0.026612720829659948
ECFP_490,-0.026562350064911713,0.026562350064911713
ECFP_772,0.026489089860976395,0.026489089860976395
ECFP_1533,0.02647595058265282,0.02647595058265282
ECFP_1657,-0.026467610980922672,0.026467610980922672
ECFP_1971,-0.026448798969856635,0.026448798969856635
ECFP_36,0.02636071079945329,0.02636071079945329
ECFP_1377,0.026360710799453287,0.026360710799453287
ECFP_71,0.02630841911061269,0.02630841911061269
ECFP_754,0.026297112145220958,0.026297112145220958
ECFP_719,-0.026280534806571502,0.026280534806571502
ECFP_45,-0.026179297670729296,0.026179297670729296
ECFP_37,0.026037478950826604,0.026037478950826604
ECFP_517,-0.026034910328837195,0.026034910328837195
ECFP_1886,0.026019149918817062,0.026019149918817062
ECFP_535,0.02598566706989036,0.02598566706989036
ECFP_1825,-0.025969674333115502,0.025969674333115502
ECFP_142,0.025948830144388296,0.025948830144388296
ATSC4d,0.02591490429063939,0.02591490429063939
ECFP_1133,0.025906787903188764,0.025906787903188764
ECFP_1957,-0.025903637854503146,0.025903637854503146
AATS1p,0.0258654946825039,0.0258654946825039
ECFP_1922,0.025830685072653164,0.025830685072653164
ECFP_1827,-0.025791614664804976,0.025791614664804976
ECFP_282,-0.025789285851102964,0.025789285851102964
ECFP_1136,0.025732139064203522,0.025732139064203522
ECFP_1590,0.02572244764886456,0.02572244764886456
ECFP_1843,-0.02571957395345079,0.02571957395345079
ECFP_854,0.025705972299476784,0.025705972299476784
ECFP_798,-0.025515201031875115,0.025515201031875115
ECFP_705,-0.025508178113368793,0.025508178113368793
ECFP_62,-0.025499736254295524,0.025499736254295524
ECFP_1516,-0.02549098608934618,0.02549098608934618
ECFP_1228,-0.02532351619841586,0.02532351619841586
ECFP_1640,-0.025299971548463928,0.025299971548463928
ECFP_1314,-0.025298767152620114,0.025298767152620114
ECFP_1192,-0.0252247415619326,0.0252247415619326
ECFP_1113,-0.02522474156193256,0.02522474156193256
MACCS_122,-0.025133667574125846,0.025133667574125846
ECFP_1285,0.025103331137315513,0.025103331137315513
ECFP_897,-0.025100375439655168,0.025100375439655168
ECFP_1521,0.025005100044365472,0.025005100044365472
ECFP_133,0.025005100044365472,0.025005100044365472
ECFP_208,-0.025003818257404005,0.025003818257404005
ECFP_877,-0.025003818257404005,0.025003818257404005
ECFP_1472,-0.024996779645796528,0.024996779645796528
ECFP_488,0.0249435280422725,0.0249435280422725
ECFP_1404,-0.024941305010496417,0.024941305010496417
ECFP_1362,-0.024941305010496413,0.024941305010496413
Xp-7dv,-0.024904331214830194,0.024904331214830194
ECFP_1130,-0.02490034197717583,0.02490034197717583
AATSC1i,-0.02484417607944932,0.02484417607944932
ECFP_416,-0.02484022315683002,0.02484022315683002
ECFP_902,-0.024840223156829967,0.024840223156829967
ECFP_91,-0.024726200976759514,0.024726200976759514
ECFP_1706,-0.024657868459060327,0.024657868459060327
ECFP_1925,-0.024657868459060248,0.024657868459060248
ECFP_910,0.024649320412908626,0.024649320412908626
ECFP_334,0.02463151029402715,0.02463151029402715
ECFP_751,0.024631510294027114,0.024631510294027114
ECFP_1862,-0.024620385457674743,0.024620385457674743
ECFP_896,0.02459217806088037,0.02459217806088037
ECFP_1422,-0.02458465553036307,0.02458465553036307
JGI1,-0.024574231526768534,0.024574231526768534
ECFP_1200,-0.024374431907624016,0.024374431907624016
ECFP_972,-0.024282786479823296,0.024282786479823296
ECFP_277,-0.024203777975510588,0.024203777975510588
ECFP_1519,0.024176243172563245,0.024176243172563245
ECFP_1661,0.024158100205809857,0.024158100205809857
ECFP_1655,-0.024145402698288583,0.024145402698288583
ECFP_695,-0.02413371672983479,0.02413371672983479
ECFP_1326,0.02409944746978092,0.02409944746978092
ECFP_1294,0.024094220909939144,0.024094220909939144
ECFP_968,0.02409321838796384,0.02409321838796384
ECFP_1322,-0.02409099535618799,0.02409099535618799
ECFP_176,0.024072483128952493,0.024072483128952493
ECFP_1797,-0.024069914506963126,0.024069914506963126
ECFP_1537,-0.02406991450696309,0.02406991450696309
ECFP_434,-0.024023251231879105,0.024023251231879105
ECFP_1808,-0.024014806189938547,0.024014806189938547
ECFP_445,-0.023960872360209298,0.023960872360209298
ECFP_1392,-0.0239608723602092,0.0239608723602092
ECFP_1406,-0.0239358765736258,0.0239358765736258
ECFP_405,-0.02393587657362579,0.02393587657362579
ECFP_1050,0.023894879740223748,0.023894879740223748
ECFP_1621,0.023826858651218235,0.023826858651218235
NsBr,-0.023824507524143675,0.023824507524143675
nBr,-0.023824507524143675,0.023824507524143675
ECFP_97,-0.023820154816173125,0.023820154816173125
NsCH3,-0.023767749100107354,0.023767749100107354
ECFP_1878,0.023697816262356942,0.023697816262356942
ECFP_738,-0.023673323252282635,0.023673323252282635
nFHRing,-0.02365700519596874,0.02365700519596874
ECFP_911,0.023629000755451112,0.023629000755451112
ECFP_1000,0.023590780575434598,0.023590780575434598
ECFP_1334,-0.023588966667428324,0.023588966667428324
AATSC1se,0.023570218218872924,0.023570218218872924
ECFP_1813,0.023524070657312615,0.023524070657312615
ECFP_1091,0.023513028039775587,0.023513028039775587
ECFP_856,0.023335609695749722,0.023335609695749722
ECFP_272,0.023335609695749663,0.023335609695749663
ECFP_626,-0.023333041073760327,0.023333041073760327
ECFP_1637,-0.023333041073760313,0.023333041073760313
ECFP_1186,-0.023301359262743602,0.023301359262743602
ECFP_423,-0.023242056761230742,0.023242056761230742
ATSC7are,0.023126114293794117,0.023126114293794117
ECFP_1428,-0.02309221940253528,0.02309221940253528
ECFP_1943,-0.023092219402535263,0.023092219402535263
ECFP_355,-0.02308741659602606,0.02308741659602606
ECFP_894,0.023084395259002126,0.023084395259002126
ATSC5c,0.023072665539339753,0.023072665539339753
ECFP_287,-0.023042684206354216,0.023042684206354216
ECFP_1568,-0.023042684206354216,0.023042684206354216
ECFP_986,-0.023042684206354216,0.023042684206354216
ECFP_685,-0.023042684206354216,0.023042684206354216
ECFP_1619,0.022959472182219137,0.022959472182219137
ECFP_1509,0.022844360740281212,0.022844360740281212
SssO,-0.022833097888018464,0.022833097888018464
ECFP_471,-0.02283082010385456,0.02283082010385456
ECFP_690,-0.02276473327989598,0.02276473327989598
MACCS_26,-0.022656201231535996,0.022656201231535996
ECFP_852,-0.022641846165278076,0.022641846165278076
ECFP_1140,-0.022636508971763673,0.022636508971763673
ECFP_1281,-0.0225961676405576,0.0225961676405576
ECFP_496,-0.022596167640557555,0.022596167640557555
ECFP_1123,-0.02259616764055754,0.02259616764055754
SaaS,-0.022578744885418146,0.022578744885418146
ECFP_774,0.022553682480553238,0.022553682480553238
ECFP_512,-0.022552400693591768,0.022552400693591768
ECFP_1183,-0.022552400693591768,0.022552400693591768
ECFP_1702,0.022550050856842033,0.022550050856842033
ECFP_1949,-0.02239037604757078,0.02239037604757078
ECFP_726,-0.02239037604757077,0.02239037604757077
ECFP_1339,0.022361679236866938,0.022361679236866938
ECFP_712,0.02235311178481267,0.02235311178481267
ECFP_1176,0.022353111784812647,0.022353111784812647
ECFP_654,-0.022323304031875817,0.022323304031875817
ECFP_1646,0.022206184336694242,0.022206184336694242
ECFP_788,-0.022202170766967663,0.022202170766967663
ECFP_1354,-0.02220132704263828,0.02220132704263828
ECFP_86,-0.02220132704263823,0.02220132704263823
ECFP_455,0.02219921803949091,0.02219921803949091
ECFP_935,0.022190323436806974,0.022190323436806974
ECFP_265,-0.022177252220120947,0.022177252220120947
ECFP_569,-0.022137262312089102,0.022137262312089102
ECFP_487,0.02211772813522936,0.02211772813522936
ECFP_581,0.02210748730707839,0.02210748730707839
ECFP_602,-0.022104918685089073,0.022104918685089073
ECFP_309,-0.02208814138397543,0.02208814138397543
nFRing,-0.02208365914349914,0.02208365914349914
ECFP_1350,0.022063398967790793,0.022063398967790793
MACCS_31,0.022063398967790793,0.022063398967790793
ECFP_1927,-0.022062117180829323,0.022062117180829323
nBase,-0.02199893520044584,0.02199893520044584
ECFP_1935,-0.02198233306781255,0.02198233306781255
ECFP_1990,-0.021982333067812544,0.021982333067812544
ECFP_937,-0.021982333067812432,0.021982333067812432
ECFP_1235,0.02189047582894906,0.02189047582894906
ECFP_1421,-0.021887325780263502,0.021887325780263502
ECFP_246,0.02185623104444699,0.02185623104444699
ECFP_1936,-0.0218544171364407,0.0218544171364407
ECFP_580,0.021836804032662218,0.021836804032662218
ECFP_686,0.021825725976474357,0.021825725976474357
Mp,-0.02177197471890722,0.02177197471890722
ECFP_13,0.021770270627695976,0.021770270627695976
ECFP_385,-0.021762495368657264,0.021762495368657264
ECFP_1226,-0.02161366972962049,0.02161366972962049
ECFP_372,0.02154228942503813,0.02154228942503813
ECFP_109,-0.021540066393262256,0.021540066393262256
ECFP_577,0.021524878814008643,0.021524878814008643
ECFP_1598,0.021523956834867297,0.021523956834867297
ECFP_410,0.021509321138249438,0.021509321138249438
ECFP_1068,-0.021507507230243177,0.021507507230243177
ECFP_467,-0.021485694572839487,0.021485694572839487
MACCS_22,0.02141862921296261,0.02141862921296261
AATS0m,0.021414022487879797,0.021414022487879797
ECFP_1196,0.021325693665760717,0.021325693665760717
ECFP_379,-0.021284878969127435,0.021284878969127435
ECFP_527,-0.021268528635758274,0.021268528635758274
ECFP_1969,-0.021256629841825997,0.021256629841825997
ECFP_729,0.021162411232051762,0.021162411232051762
ECFP_266,-0.021160597324045675,0.021160597324045675
ECFP_657,-0.021160597324045606,0.021160597324045606
ECFP_1774,-0.021122420774151968,0.021122420774151968
ECFP_1250,0.021087213414101164,0.021087213414101164
ECFP_1450,0.0210828319422659,0.0210828319422659
ECFP_1062,0.021082831942265897,0.021082831942265897
ECFP_452,-0.02108155015530443,0.02108155015530443
ECFP_1565,0.0210310860560517,0.0210310860560517
ECFP_925,-0.0210210119933686,0.0210210119933686
ECFP_905,-0.020973193290389838,0.020973193290389838
ATSC7se,0.020946221768019958,0.020946221768019958
ATSC5v,0.020937909845118428,0.020937909845118428
nBridgehead,0.020874291555920747,0.020874291555920747
ECFP_132,-0.020813687417848146,0.020813687417848146
EState_VSA4,0.020767902198010838,0.020767902198010838
ECFP_390,0.02072460013189886,0.02072460013189886
ECFP_543,0.020691979770729695,0.020691979770729695
ECFP_1863,-0.02064892855379512,0.02064892855379512
ATSC8pe,-0.02064748999764448,0.02064748999764448
ECFP_1606,-0.02063117181868345,0.02063117181868345
ECFP_1274,0.020621478395677108,0.020621478395677108
C4SP3,0.02057184917540968,0.02057184917540968
ECFP_1818,0.020538215277236014,0.020538215277236014
ECFP_1144,0.020468591419656873,0.020468591419656873
ECFP_763,-0.02046677751165063,0.02046677751165063
ECFP_1562,-0.020385547340949158,0.020385547340949158
ECFP_104,-0.020372675966351613,0.020372675966351613
NssO,-0.020361094634677113,0.020361094634677113
ECFP_940,0.020355126502552223,0.020355126502552223
ECFP_547,0.020337866268945844,0.020337866268945844
ECFP_1407,-0.020280800950567494,0.020280800950567494
SsCH3,0.020275968315142615,0.020275968315142615
ECFP_145,0.020217424022330645,0.020217424022330645
ECFP_1341,-0.02013992286321489,0.02013992286321489
n8FHRing,-0.020139922863214876,0.020139922863214876
n8FAHRing,-0.020139922863214876,0.020139922863214876
ECFP_58,0.020125106667857294,0.020125106667857294
ECFP_348,0.02012168151345925,0.02012168151345925
ECFP_1329,0.020121681513459236,0.020121681513459236
ECFP_1807,-0.020100983129779537,0.020100983129779537
ECFP_336,-0.020003793775415682,0.020003793775415682
ECFP_1089,-0.019961175266902678,0.019961175266902678
ECFP_764,0.019841670116421056,0.019841670116421056
ECFP_40,0.01977477160726181,0.01977477160726181
ECFP_1382,-0.019678354139431625,0.019678354139431625
ECFP_644,0.01965124252973576,0.01965124252973576
ECFP_1276,0.019566992072519176,0.019566992072519176
ECFP_948,0.01955823356498485,0.01955823356498485
nSpiro,0.01955639795705761,0.01955639795705761
ECFP_214,-0.019556010533208868,0.019556010533208868
ECFP_825,0.019552473719604672,0.019552473719604672
ATSC7p,-0.01949610167865279,0.01949610167865279
ECFP_1291,0.019427861701064187,0.019427861701064187
ECFP_778,0.019274797013548742,0.019274797013548742
ECFP_797,0.019274797013548724,0.019274797013548724
ECFP_1426,0.01927479701354864,0.01927479701354864
ECFP_1023,-0.01927257398177272,0.01927257398177272
SRW03,0.01913067629507205,0.01913067629507205
ECFP_279,0.0191216978912161,0.0191216978912161
ECFP_554,0.01905960294078899,0.01905960294078899
ECFP_1066,-0.019028260648158216,0.019028260648158216
ECFP_273,-0.01897954796302111,0.01897954796302111
n10FARing,-0.0189349632833954,0.0189349632833954
ECFP_1529,-0.018911800474543595,0.018911800474543595
ECFP_1697,0.018885879480505036,0.018885879480505036
MACCS_11,-0.01881603775356969,0.01881603775356969
ECFP_1592,0.01880904912731938,0.01880904912731938
ECFP_160,-0.01873222798066302,0.01873222798066302
ECFP_1679,0.01870792391067631,0.01870792391067631
ECFP_1122,-0.01870570087890034,0.01870570087890034
ECFP_69,0.018668744618798697,0.018668744618798697
ECFP_614,0.018631414378453653,0.018631414378453653
ECFP_619,0.018631414378453653,0.018631414378453653
ECFP_1711,-0.018630132591492207,0.018630132591492207
ECFP_559,0.018566732161973378,0.018566732161973378
ECFP_1158,0.018467803576743196,0.018467803576743196
ECFP_146,0.018460767126486737,0.018460767126486737
nG12FaRing,0.018460767126486737,0.018460767126486737
ECFP_468,-0.018422264327464154,0.018422264327464154
ECFP_976,-0.01842055151907508,0.01842055151907508
ECFP_2010,0.018387131982471636,0.018387131982471636
ECFP_818,0.018387131982471626,0.018387131982471626
ECFP_1438,-0.01838531807446555,0.01838531807446555
ECFP_130,0.01836848096908174,0.01836848096908174
ECFP_237,0.018325468876326047,0.018325468876326047
ECFP_63,-0.01828298396135585,0.01828298396135585
ECFP_50,0.018275794962133326,0.018275794962133326
VSA_EState1,-0.018231586665070427,0.018231586665070427
ECFP_1307,-0.01817492704134081,0.01817492704134081
StsC,-0.018158009784654774,0.018158009784654774
ATSC7d,-0.018156150329345536,0.018156150329345536
ECFP_769,0.018141130865691208,0.018141130865691208
ECFP_1229,-0.018139849078729762,0.018139849078729762
ECFP_477,-0.018139849078729762,0.018139849078729762
Xc-6d,-0.01813977156954178,0.01813977156954178
MACCS_30,-0.01813882777602796,0.01813882777602796
ECFP_1961,-0.01804434447678062,0.01804434447678062
MACCS_126,-0.018043563587244214,0.018043563587244214
ECFP_394,-0.0179526401886789,0.0179526401886789
ECFP_1860,0.01793739822862734,0.01793739822862734
ECFP_88,-0.017934701960523176,0.017934701960523176
ECFP_595,0.017931871185595867,0.017931871185595867
ECFP_1628,0.017808290479277643,0.017808290479277643
ECFP_76,0.01769331217007659,0.01769331217007659
ECFP_1051,-0.017683678085872234,0.017683678085872234
ECFP_526,0.017673348150997418,0.017673348150997418
ECFP_436,0.017650847352928767,0.017650847352928767
ECFP_1882,0.017650847352928767,0.017650847352928767
ECFP_1783,0.017638181995325016,0.017638181995325016
ECFP_41,0.01762581358084024,0.01762581358084024
ECFP_1610,-0.01758641995969056,0.01758641995969056
ECFP_242,-0.01757589466184695,0.01757589466184695
ATSC4se,0.01756045390006098,0.01756045390006098
ECFP_1919,0.017489624002488362,0.017489624002488362
ECFP_157,0.017416700344736802,0.017416700344736802
ECFP_1054,0.017346402263879228,0.017346402263879228
ECFP_1915,-0.017301148818034146,0.017301148818034146
ECFP_80,0.017300928858074896,0.017300928858074896
MACCS_155,0.017300928858074896,0.017300928858074896
ECFP_2022,-0.017274249813415046,0.017274249813415046
ECFP_1303,0.017271716943573455,0.017271716943573455
C2SP2,-0.017264575504965556,0.017264575504965556
ECFP_1019,0.017221968061641578,0.017221968061641578
ECFP_1477,-0.017192429130403707,0.017192429130403707
C1SP1,0.017163931520073956,0.017163931520073956
ECFP_1439,0.017160563840166315,0.017160563840166315
ECFP_443,0.017160563840166315,0.017160563840166315
ECFP_1059,0.01716056384016631,0.01716056384016631
ECFP_442,0.01716056384016631,0.01716056384016631
ECFP_156,0.017160563840166308,0.017160563840166308
